VOC	Date	WeeklyCases	InfectionProp	AntigenicDistanceT1	NTD	RBD	SpikeOther	Ep01	Ep02	Ep03	Ep04	Ep05	Ep06	Ep07	Ep08	Ep09	Ep10	Ep11	Ep12	RBDOther	PressureCorrelation
Alpha	2021-06-27	638477.48014761	0.972412737601316	0.181435220986694	0.0831966802728164	0.020138436224346	0.0781001044895313	0.00693927211416222	0.00563988979219644	0.010121725509605	0.00956674136263065	0.000561784367895281	0.00205898603111723	0.00861315027500844	0.00808118250649311	0.000670709281547825	0.000845569054196809	0.00104665018957401	0.00170011600987475	0.00260320099085915	0.505743603567172
Alpha	2021-07-04	443679.134751109	0.97957974372791	0.190824687707557	0.0953007403340273	0.0208674229369843	0.0746565244365456	0.00628438211068801	0.00511950660008865	0.0102203489457957	0.00968695321299111	0.000401309369376239	0.00240519333292664	0.00852370061536933	0.0081709016428209	0.000546157239133751	0.000675593731279549	0.000786089004422755	0.00176491624996186	0.00297904318079392	0.466946798647525
Alpha	2021-07-11	364454.658787134	0.985466990992442	0.190744491421102	0.0947210827454222	0.018713548154511	0.0773098605211684	0.00606501005454089	0.00482333515940784	0.0100705351805846	0.00986823256328767	0.000534758993522408	0.000985996111869747	0.00834767817264915	0.0079868984825231	0.000990530492121848	0.000537024172969187	0.000869360301820728	0.00146271779814414	0.00289454006378833	0.462519526452715
Alpha	2021-07-18	286378.846734378	0.990093034428592	0.186779313378429	0.0920826762451578	0.0212086194555151	0.0734880176777559	0.00854452224906372	0.007547872974019	0.0127662917041204	0.0128177933443261	0.000360904034436494	0.000933284557021465	0.0115214529769155	0.0110626172161821	0.000437548232558139	0.000253524432021467	0.000673359755366726	0.0017307152636405	0.00314774896660504	0.475801446856425
Alpha	2021-07-25	193334.515783646	0.993216078878003	0.174383753111831	0.0841583739442452	0.0235550405084604	0.066670338659126	0.00894916131735338	0.00833786193980521	0.0159212077176118	0.0162791910767294	0.000469273870427255	0.000795350289863166	0.0135855352082667	0.0128809000856753	0.000548191006143536	0.000368010637810667	0.000503533647584474	0.00141734098966773	0.00211958481702959	0.447295695508719
Alpha	2021-08-01	142277.724449304	0.995514373395229	0.154955218730273	0.0777009393185638	0.0135438152214832	0.063710464190226	0.0065404506408544	0.00613510275312254	0.00841455855821422	0.00852938780487872	0.000262546310120403	0.000640868065408396	0.00771680008596875	0.00728311809833451	0.000387568021802798	0.000319073882199805	0.000319073882199805	0.000858452045558176	0.000780598795866526	0.526274257826875
Alpha	2021-08-08	69988.3732998919	0.996644936139659	0.161743216390146	0.0745929057936215	0.0196894526503946	0.0674608579461302	0.00778652728959322	0.00605753760471393	0.0106390277918704	0.0100905478712859	0.000329544792884371	0	0.00963120632387207	0.00950374291281743	0.000191996411689962	0.000242579073697585	0.000649517324650571	0.00279519068869112	0.00321115250236523	0.489418679770021
Alpha	2021-08-15	122153.237913762	0.998618148165963	0.186713679568031	0.0620410377723626	0.0154890303888628	0.109183611406805	0.00479215513178431	0.00477798501778431	0.00713386211874257	0.00693369366554257	9.6321728E-05	0	0.00630419292023038	0.00630419292023038	0.0001685663008	0.000368706642	0.000368706642	0.0001094683796	0.00592241299770551	0.495143224177368
Alpha	2021-08-22	29414.8368683752	0.999093303068541	0.199880006519935	0.0906178257656738	0.0174242098766437	0.0918379708776175	0.00996054051431228	0.00964605469189415	0.0122859219741572	0.0122859219741572	0.000307407089420656	0.000307407089420656	0.0112073896082556	0.0112073896082556	0.000253029725440807	0.000226678061712847	0.00057713404911839	0.000314485822418137	0.00222794833659374	0.541797582671227
Delta	2021-03-14	21048.7954558668	0.000708762438849284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Delta	2021-03-21	6011.08354596954	0.000765023119240297	0.527779975380221	0.370784499682213	0.026417453294197	0.13057802240381	0.003926909777965	0.003926909777965	0.00636199790680956	0.00640493717364248	0.000644705723192019	0	0.00442903761081531	0.00442903761081531	0.00038851074563591	0.000897667735660849	0.00346304051043562	0	0.0105424329742985	0.512594525831076
Delta	2021-03-28	5302.40828354998	0.000814650960121578	0.468801701664642	0.331972426428636	0.0127231921904016	0.124106083045604	0.00162337066084788	0.00162337066084788	0.000601766456359102	0.000644705723192019	0.000644705723192019	0.00233854373404255	0.00108985565586035	0.00108985565586035	0.00038851074563591	0.000897667735660849	0.000897667735660849	0	0.00513877147880299	0.249408216019809
Delta	2021-04-04	12625.6769240043	0.000932820865548674	0.501145572088237	0.379314114487587	0.0226185259359436	0.0992129316647063	0.00603370564094738	0.00458827106880808	0.00716529015060607	0.00360960613115222	0.000644705723192019	0	0.00405475606382055	0.00405475606382055	0.00287671270583492	0.000897667735660849	0.000897667735660849	0.0014454345721393	0.00687548873180217	0.736645409091261
Delta	2021-04-11	37093.8020056798	0.00127999995949561	0.50247013055552	0.385463446759486	0.0186075776696665	0.0983991061263671	0.00257006028120013	0.00143294736926275	0.00288867787123196	0.00359441478777134	0.000835275684053076	0.000696493630136985	0.00384899475957861	0.00384899475957861	0.00038851074563591	0.000897667735660849	0.000897667735660849	0.00164622372798434	0.0100115353007209	0.261153327581174
Delta	2021-04-18	68926.9387121566	0.00192512099958093	0.486929510071754	0.368847221112791	0.0158213736510587	0.102260915307904	0.00405868729290206	0.00338569994978693	0.00270916847328912	0.00228478832872672	0.000522459039787665	0.000290573016930022	0.0028521849447994	0.0028521849447994	0.000615266504100921	0.00119021980225227	0.00113295372437417	0.000621543990970654	0.00692363051830648	0.674044346512023
Delta	2021-04-25	133578.723164203	0.0031753498133228	0.510721789576059	0.394521001527998	0.0146822228265576	0.101518565221503	0.00339465150919225	0.00280736731382801	0.00247916233516694	0.00215011296358926	0.000475190221867515	0.000170495160927152	0.0027647783975821	0.0027647783975821	0.00038851074563591	0.000897667735660849	0.000897667735660849	0.00126113862384106	0.00629683168674991	0.608162968780003
Delta	2021-05-02	176312.975686262	0.00482554946501859	0.510696059257374	0.390223565266986	0.0170727550180927	0.103399738972295	0.00421663424481541	0.00242413747921419	0.00311578157711003	0.00321121714844679	0.00141339727325648	0.000827130976154237	0.00318280839558642	0.00252340015763614	0.000592372340765286	0.000897667735660849	0.00104214078385973	0.00201699541349569	0.00559205541386124	0.6971986772009
Delta	2021-05-09	293539.79978192	0.00757293248361691	0.51125058697423	0.38494740881555	0.018123644400176	0.108179533758504	0.00484508973178322	0.00233382192669848	0.00263442066445712	0.00263386551226932	0.00079967780291581	0.001582596826742	0.00313498193991568	0.00284496848605504	0.0008400164951651	0.000983869426809625	0.00135281810446185	0.00282080949686127	0.00555790861439633	0.603507393639068
Delta	2021-05-16	323120.052087751	0.0105971715978155	0.459245440419034	0.338526329796592	0.0164373648515087	0.104281745770933	0.00394884522227257	0.0020927547891304	0.00244445667428863	0.00203125678963639	0.000401701998208524	0.000356540842740719	0.00297981632142043	0.00262128893747838	0.000599129499937147	0.000941866540973254	0.00098165869672333	0.00233658483036523	0.00637780845012815	0.562613387368339
Delta	2021-05-23	514049.700682669	0.0154084149774878	0.465039616198492	0.346842258636649	0.0151405985089436	0.1030567590529	0.00303509989559303	0.00172654073783998	0.00149621658360253	0.00149469735169173	0.000617313557183405	0.000407419634242642	0.00175541697513536	0.00172982401049071	0.000765870306475824	0.000865366518683103	0.00101766428322007	0.00163838264788227	0.00691800696893227	0.630454758389368
Delta	2021-05-30	827475.412699182	0.0231531633858684	0.489007608733751	0.37417363462614	0.0133405856755563	0.101493388432055	0.00281813788389894	0.00180462038158753	0.00116581376356661	0.00083929835192892	0.000399018565419035	0.000338296253729776	0.0014436260934524	0.00141932872089514	0.000537447006825236	0.000936032870037819	0.00114946593370666	0.00133777376318554	0.00612264653427694	0.620668737345561
Delta	2021-06-06	987146.47556157	0.032392351618067	0.484664836147806	0.366515417391285	0.0148067760746593	0.103342642681862	0.00355092655231293	0.00229584285582436	0.00194321500256208	0.00176929214995988	0.000489229137863089	0.000243268782174059	0.00222652240972462	0.00211720444719101	0.000509191015545184	0.000897667735660849	0.00104389044139002	0.00158031320665322	0.00654241467377951	0.657735303688656
Delta	2021-06-13	1035260.57570391	0.0420818633218507	0.475007181127385	0.351386529694417	0.0169219328458746	0.106698718587093	0.0042983453308331	0.00207228425779896	0.00164291282728554	0.00176458996671705	0.000879331770870327	0.000934418464027379	0.00221311222310009	0.0020446037022943	0.000477686999272061	0.00103318349921378	0.00119987716569896	0.00266203889383215	0.00688387082095119	0.59173172008245
Delta	2021-06-20	1144983.25827126	0.0527983234498841	0.476839089476941	0.35616666697046	0.0199396227820485	0.100732799724432	0.00562804836313314	0.00260674128196687	0.00298797170553154	0.00281840132011859	0.00078154519781771	0.00049895478676123	0.00312628000842128	0.00315723691716832	0.000550089910411324	0.00105355218530624	0.00125472865843469	0.00438593351544523	0.007051778621435	0.544428902952031
Delta	2021-06-27	1628634.42662523	0.0680415121777466	0.471433623334956	0.335011096218399	0.0187057367072517	0.117716790409304	0.00486776572422848	0.00274564481790392	0.00316379860063092	0.00287543028918693	0.00053201923012781	0.000382943149763673	0.003516831119601	0.00360915770569148	0.000667540381557584	0.00090484125157352	0.00117052495402682	0.00309374342309251	0.00708310632876929	0.553399358485216
Delta	2021-07-04	2094704.12909716	0.0876468759394746	0.473525099566043	0.343357485095596	0.0168113477979067	0.113356266672541	0.00421495478569848	0.00230239451354679	0.00272338021324756	0.00236132685044224	0.000475888427468575	0.000331740835223051	0.00307206812186145	0.00320615606791565	0.000663267415339046	0.000929812365534544	0.0012174370354315	0.00237440522592629	0.00632756808212384	0.560541161144509
Delta	2021-07-11	2559222.05251259	0.11159989087346	0.472384969641993	0.360438195672225	0.0152543461414749	0.0966924278282943	0.00413779117812537	0.00235075006835224	0.00185040465817901	0.00131577721389251	0.000212192246502915	0.000221909431288955	0.00233345516224272	0.00234571073584032	0.000501965236685524	0.000939898659794481	0.00118604205084409	0.00195647979237098	0.00651776729470917	0.608569629273879
Delta	2021-07-18	2920462.27757633	0.138933930325116	0.463613558246499	0.350951353297505	0.0153983002922759	0.0972639046567178	0.00398743417559407	0.00241531807895993	0.0020114346863118	0.00139471273290571	0.000268785417392216	0.000139895987413661	0.00236881643049017	0.0024204933295144	0.000593169512854417	0.000911218308975178	0.00115051363380798	0.00173128168538537	0.00668673908974466	0.62940965185398
Delta	2021-07-25	3441473.15669163	0.171144366241067	0.449690815090543	0.337020906971544	0.0166158854728468	0.0960540226461512	0.00386929849924836	0.00228963530727735	0.0023165352074259	0.00186040533975204	0.000348696989115088	0.000271165848032756	0.00283269082611954	0.00275120441318656	0.000736201879734805	0.000922932384223851	0.00130216089136178	0.00203525520127385	0.00690847338229179	0.565336899190582
Delta	2021-08-01	3814691.2700381	0.206847933608368	0.449039123316016	0.33556199451513	0.0165962373327671	0.0968808914681199	0.00394615529143094	0.00220584467843454	0.00244674289731219	0.00197880783209831	0.000372217964186289	0.000319736609367414	0.0030830517421795	0.00288447212980208	0.000637113716519005	0.000942290997907183	0.00165400507125168	0.00199952597238809	0.00672840982318112	0.549332346295811
Delta	2021-08-08	3973552.09860117	0.244038357419119	0.444442636391517	0.330717288411781	0.0187621820943974	0.0949631658853382	0.00409053157884526	0.00250232521530554	0.00408133144256152	0.00368552435920477	0.000379489098750137	0.000316045937323053	0.00468630420353676	0.00454138436500179	0.000677265229482692	0.000941260323734212	0.00173006330935466	0.00270273728859819	0.00653923699909669	0.410138354847792
Delta	2021-08-15	4243261.45605792	0.283753123445761	0.468518032715947	0.355604208392696	0.0156524267435441	0.0972613975797072	0.00409009466720418	0.00219360503200042	0.00213471774324475	0.00176256896072423	0.000473334749722656	0.000344390759220663	0.00260114939556315	0.00248525236645314	0.00065421070376725	0.000943023416107171	0.00213441759493563	0.00198867540304918	0.0060069417841471	0.588730222603341
Delta	2021-08-22	4300086.09549485	0.323999739155284	0.477857327781584	0.364567415412371	0.0150464682237039	0.0982434441455107	0.00338590695671341	0.00207718475017959	0.00180029565887824	0.00151125289822845	0.000445888943458575	0.000280730579859226	0.0023910560765353	0.00222263129161547	0.000744284408951237	0.000919449607224434	0.00190555679773385	0.00144148138134622	0.00630391081118016	0.565608661574551
Delta	2021-08-29	4431466.55589362	0.365476009058697	0.454776214265315	0.338298448307584	0.0155488378259427	0.100928928131788	0.00347931260851345	0.00222703585977538	0.00197725767535155	0.00165374372835524	0.000290034254469894	0.000391271854529809	0.00263477134121373	0.0023973255518947	0.000727096582923796	0.000916830160076586	0.00194391969347428	0.00146970532423839	0.00648062614425918	0.549963911866208
Delta	2021-09-05	4230353.73937593	0.405069965431427	0.459945439919991	0.341214778000138	0.0158333853267639	0.102897276593088	0.00332069368780615	0.00239173525724779	0.00207916487593491	0.00187175239477562	0.000456566570624435	0.000485655633683519	0.00279243569023935	0.00245668962417411	0.000758542376361758	0.000939354882208643	0.00170787140883298	0.00116939102780634	0.006609950922443	0.568695419680268
Delta	2021-09-12	3952410.31998979	0.442062512962426	0.450518345404663	0.332764997884013	0.0157356845739439	0.102017662946706	0.00301351322577195	0.00236876313393522	0.00214346531272824	0.00196517134724521	0.000450251240573819	0.000571886017192185	0.00292463506473698	0.0026026023055243	0.000821460958688429	0.000960648791904199	0.00154115093697384	0.000929494512743012	0.00658643516611544	0.519651421489299
Delta	2021-09-19	3673164.11298177	0.476441458223097	0.457062608941364	0.33798555393288	0.0165780206703428	0.102499034338141	0.00300127971181826	0.00241371900296994	0.00260631214910673	0.00263176030313579	0.000651984737929023	0.000503094315704801	0.00355181123123055	0.00324095343460134	0.000855276437936726	0.00100349598867413	0.00151603162634011	0.000886092731230848	0.00660776726295785	0.440246084793224
Delta	2021-09-26	3409299.90883242	0.508350768925747	0.46645878113508	0.343127634540147	0.0180235325882678	0.105307614006666	0.00320207320775934	0.00239384030240661	0.00281814408898956	0.00293866144504644	0.000767317673896186	0.000810044636794232	0.00371935451295323	0.00329846252956611	0.000884273099145013	0.00102856650376525	0.00158228823551414	0.00109694731929133	0.00719042607057885	0.455695908300166
Delta	2021-10-03	3173566.35952673	0.538053733672049	0.476677466430651	0.347228708533468	0.019385320483676	0.110063437413505	0.00371357228293712	0.00289861564390624	0.00320303276204263	0.00322915405170427	0.00099323446884555	0.000930106777099004	0.00396198398840392	0.00345340792307541	0.0010612193288134	0.00104889175775563	0.0016116060219233	0.00116551691961379	0.00778278741553868	0.533746123972763
Delta	2021-10-10	2974349.43527338	0.565892129473635	0.490365269200334	0.354149726574755	0.0180693111292965	0.118146231496284	0.00355496754564525	0.00300535952374659	0.00314876747232676	0.00313403162052568	0.000678831559796106	0.00080739022061603	0.00403116788308497	0.00352523602748581	0.000895924781859954	0.00106048235049198	0.00161609297490378	0.000825869110392743	0.00706935260335153	0.498776821756846
Delta	2021-10-17	2940203.0602057	0.593410932596214	0.489228448669476	0.356623894968038	0.0189571280326704	0.113647425668768	0.00361331421029328	0.00316845162913409	0.00343876789893216	0.00358794805361859	0.000752005356000153	0.000907512370098423	0.00439259326698662	0.00393606619128822	0.000820752036314923	0.00110281051471526	0.00170507043104935	0.00077147550933803	0.00754757995512049	0.465356578421744
Delta	2021-10-24	3000500.76747671	0.621494091547679	0.48917417123486	0.360955337743544	0.0181098942161167	0.1101089392752	0.00404955102418073	0.00349990166155644	0.00337654292969826	0.00330602794775006	0.000600025040342592	0.000726050172491233	0.0043365878860689	0.00386466136508845	0.000709484653427618	0.0011869130616204	0.00168152165986943	0.000789648579142047	0.00704714427975889	0.52209261125489
Delta	2021-10-31	3099573.61986502	0.650504521937149	0.504188119014353	0.373448870144754	0.0187902042757012	0.111949044593897	0.00430025828965637	0.00363214628332824	0.00366267144270707	0.00371931498832466	0.000680900696633182	0.000868987437647971	0.00468973685542881	0.00425561922554719	0.000927666198927203	0.00110418402290501	0.00165641337714774	0.000954324165361211	0.00687291140776629	0.508202461058033
Delta	2021-11-07	3257478.88813405	0.680992865212409	0.511884632445108	0.37984610301108	0.0206238749227187	0.111414654511308	0.00444766723217455	0.00378456943397736	0.00488098533969334	0.00492052325353882	0.000681408896264659	0.000960722714114413	0.00609318951328957	0.00556767135230836	0.000783835482192382	0.00113596810577394	0.00180594658540965	0.000863578597882942	0.00717180517445525	0.42422272182595
Delta	2021-11-14	3503193.92064029	0.713780976042948	0.536971618395283	0.405724545364734	0.0190789533022434	0.112168119728305	0.00421421580369562	0.00359552215950319	0.00351256157239754	0.00325514224937805	0.000666893668311027	0.000988337978663582	0.00453524599179836	0.00412713930916464	0.000778015678927868	0.00107969108700178	0.00163194674194235	0.000822757136961183	0.00712944694354002	0.524330217880198
Delta	2021-11-21	3789547.05781276	0.749249206390414	0.542549209772594	0.411195356177857	0.0195055031401288	0.111848350454607	0.00445749800922195	0.00391621398141351	0.00382978473634536	0.00369053481523925	0.000730776674620357	0.00118648454040205	0.00494701885436257	0.00434620376579339	0.000807664836974104	0.00109566792243657	0.0015951820838871	0.000797770693141506	0.00700048660747853	0.52357633686308
Delta	2021-11-28	4040695.234043	0.787068055751177	0.54399136629664	0.411406192563139	0.0203350397543044	0.112250133979199	0.00414341086739237	0.00371145676543221	0.00449550126796083	0.00431136343840174	0.000754134357997887	0.000954627749949535	0.00566862859714069	0.00519055891717257	0.000875394472488499	0.00104708835965022	0.00182177843213894	0.000702079219038512	0.00723325923925967	0.432442659065838
Delta	2021-12-05	4169583.53461844	0.826093233959203	0.546599041508108	0.412711059146058	0.0210968042259484	0.112791178136101	0.0047608874516179	0.00429775028987104	0.00444474045465001	0.00427345657770551	0.000867832640076078	0.000915836644124434	0.00574948678999435	0.00537933268169591	0.000847672443610442	0.00117774165571896	0.00186019791690177	0.000844409786804547	0.00754674172951677	0.47689272698425
Delta	2021-12-12	4245572.31562266	0.865829628454391	0.558481801033158	0.423056969699444	0.0219879637710776	0.113436867562636	0.00505189587835454	0.00462500616732948	0.00490132145805622	0.00496516546502298	0.00106243332132569	0.00111242221598502	0.00616850913246505	0.00567151826147277	0.000770353641549919	0.00126859782895881	0.00195236425386688	0.000876607191638786	0.00767121084585945	0.483162318925888
Delta	2021-12-19	4059374.9886291	0.903823310804001	0.555172443476686	0.419380317210684	0.0233520011582399	0.112440125107761	0.00535294518561316	0.00486042419861232	0.00547810862243646	0.00579039151670576	0.00146422881070981	0.00117815372305087	0.00671874683520429	0.00612348214519359	0.000912815976233723	0.0015040440214197	0.00204241610571374	0.000984984887137509	0.00761415833336094	0.475961389968968
Delta	2021-12-26	3525661.83667504	0.936821709885139	0.542191454950361	0.402379201307883	0.028259580982355	0.111552672660124	0.00631892425430568	0.00584256815772615	0.00724122834128827	0.0080437755739851	0.00227203985416422	0.00151802655808812	0.00818190402476263	0.0074172122141577	0.00130863492361948	0.00182763087600439	0.00226498152487668	0.00125473279145631	0.00903195665560404	0.47337054176824
Delta	2022-01-02	2881766.92408057	0.963793580536612	0.543649912716107	0.397172780740261	0.0342997895173555	0.112177342458489	0.00782536541088609	0.00696464560648399	0.0094485307619075	0.0102425431516742	0.00241270021994753	0.00178004932175065	0.0103211012271142	0.00954334343152645	0.00133360904649697	0.0015507534705159	0.00201105626279184	0.00185448356977633	0.0122846775106142	0.469086717272851
Delta	2022-01-09	2018984.21423234	0.982690244461303	0.578319711214543	0.404831127078529	0.0457665954722318	0.127721988663782	0.00715605004978306	0.00625973635364908	0.00894961110008526	0.0101593068412973	0.00299090175089563	0.00238336771454758	0.00968041543598045	0.00905757108412242	0.00235297413765391	0.0019022505525247	0.00276167401753054	0.00259947140568239	0.0208757461306946	0.427661441607377
Delta	2022-01-16	967993.485413788	0.991750170460828	0.57773213121935	0.399704582717129	0.0542560700715591	0.123771478430661	0.00751421146933389	0.00625955860163862	0.00854711414006221	0.00880765098924783	0.00309072091943093	0.00276937844802314	0.00922154623136674	0.00858227047013241	0.00158248995605057	0.00182271188802343	0.00261220920759913	0.00303510248852459	0.0291383296048034	0.493226779304339
Delta	2022-01-23	444086.303187583	0.995906592074102	0.581531606856047	0.401882312813972	0.0602761311226024	0.119373162919472	0.00740673725424051	0.00652830291836588	0.0109838692598323	0.0133167956088707	0.00295245041276732	0.00395843389326556	0.0120036453890243	0.0106886500442552	0.000986107020942984	0.00110694349254353	0.00206828377801578	0.00338461476831851	0.032994011232684	0.364968299249264
Delta	2022-01-30	219080.308717762	0.997957072180471	0.571515018152062	0.396700325725727	0.0591086039169013	0.115706088509433	0.00539516885285567	0.00479498724661786	0.0104095749739031	0.0109840889805118	0.00162806243567738	0.00308377799122807	0.0108723828098566	0.00984800988587996	0.00118632374661057	0.00197087909530997	0.00251100079316572	0.000761224766081871	0.0367656757765673	0.311758310913637
Delta	2022-02-06	102434.684205087	0.998915808652015	0.614414507139448	0.413056002594415	0.0791164415534487	0.122242062991584	0.0196029347369348	0.0147526652604856	0.0215231829527358	0.0236533259525325	0.00399131645434421	0.00823936998550724	0.0184048350652806	0.0148815777718023	0.00108059415143301	0.00278336650377679	0.00289755123203766	0.00463035818115942	0.03350414773061	0.60925054848818
BA.1	2021-11-28	15712.0260893465	0.000257358641164343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BA.1	2021-12-05	34993.000863134	0.000508679444731826	0.125485874828192	0.0144205635723127	0.0893854020541107	0.0216799092017684	0.00706869979105889	0.0297742394751484	0.00579082515478626	0.0227909126409415	0.0128279157248727	0.0145462495898468	0.0340432321295562	0.0240808077820494	0.00403837418400049	0	0	0.00907000944882198	0.00798749500672738	0.769204258610801
BA.1	2021-12-12	174384.809171653	0.00176111648328128	0.167106474911961	0.0300008451449651	0.117005340129566	0.0201002896374301	0.00580537801997314	0.03523387440986	0.00595292726454526	0.0219288165861032	0.0118788081191713	0.0132585682118049	0.0295203539711912	0.0465722728991638	0.0232305693145878	0.000392872636190928	0	0.00589242298277608	0.0108094772831556	0.495689678896315
BA.1	2021-12-19	951461.243100805	0.00859454026178699	0.187635546593313	0.0162788645768359	0.150527310315569	0.0208293717009083	0.0127209948623839	0.0276602426049445	0.0116940482662737	0.028890899916955	0.0145295578766049	0.0154408298043349	0.0385968156252853	0.0762907798541648	0.0581110066517067	0.000155639077771439	1.14078963681308E-05	0.0178882755643761	0.00874382345933587	0.121773717122794
BA.1	2021-12-26	3477108.28606392	0.0335672384297049	0.186649472309852	0.0179862788453862	0.14527244746245	0.023390746002015	0.0069216418166976	0.0193633429170224	0.00506664746144076	0.0119956647992806	0.0139855177147188	0.0134168358715747	0.0306763551586868	0.0898338017492746	0.0764464107509085	0.000213125798903495	8.82579777064274E-05	0.0118451164331007	0.0126528749528441	0
BA.1	2022-01-02	7860218.60262543	0.0900195690873214	0.235195552189084	0.0184054454796711	0.194050831263645	0.0227392754457678	0.0133451029494477	0.035510948756447	0.0128709501064742	0.0254424396901296	0.018197700285551	0.0198423046399873	0.0485747070115648	0.10655272119343	0.0913981746627983	0.00016262056812493	2.54616947920948E-05	0.0177056469821799	0.00648395592328402	0.0249748105618767
BA.1	2022-01-09	13102201.5908944	0.184119982058643	0.229218811713714	0.0190840052391553	0.182081747093062	0.0280530593814966	0.00455843910794439	0.0152417404822893	0.00747521828821238	0.0121577274050989	0.0155463995504451	0.017987293326376	0.0388616660210035	0.121531264484391	0.106957902516728	0.000147432089694044	6.1168837174368E-05	0.00566560555878793	0.0136063250233906	0
BA.1	2022-01-16	18125841.3691079	0.314300329724115	0.200679448324841	0.019494024817492	0.144423082643429	0.0367623408639203	0.00129299201788396	0.00540168921835035	0.00185550725286831	0.00337039541957973	0.00380225247096039	0.00158207556287474	0.00667216261274019	0.11382846186048	0.109438044069394	0.0001444698518591	0.000100455971974457	0.000779427046813464	0.020184993354653	0
BA.1	2022-01-23	20132852.8734813	0.458895095461964	0.228125113629823	0.0204657267574161	0.170291897621741	0.0373674892506663	0.000779664067865052	0.00473171947062804	0.0026994812286499	0.00380069579696098	0.0103705585372676	0.00846650774867399	0.0207099898108197	0.132080268281562	0.121928494751772	0.000124318255164102	7.92705395704289E-05	0.000925529510567663	0.0201558814563417	0
BA.1	2022-01-30	19533806.7464031	0.599187493574353	0.257503830040391	0.0191675111400372	0.199982796851347	0.0383535220490073	0.000853482159145432	0.0113019645445452	0.0030153655719878	0.00386243837635144	0.015398811179656	0.0145819296219881	0.0319624142815855	0.147888762588676	0.132819222193421	0.000100406744067074	9.11892807358906E-05	0.00192237621888762	0.0211355922008172	0
BA.1	2022-02-06	16244804.8103502	0.715858179083789	0.248244635327107	0.0202957477602671	0.187739879251591	0.040209008315248	0.000964938803732953	0.00713561137461513	0.00199686260326697	0.00235167961053385	0.00900957410069009	0.00738858018644663	0.0174079461607986	0.148747802788543	0.140318901351446	0.0001377043764679	8.61820590244461E-05	0.00247693126832753	0.0212679282805937	0
