VOC	HaploName	Date	DateNum	HaploCount	OtherCount	HaploCases	OtherCases	AntigenicDistanceABS	AntigenicDistance	ChangeACE2binding	ChangeCellEntry	ChangeImmuneEscape	InfectionProportion	DailyRelativeGrowthAdvantages	InfPropGroup
WT	21	2021-06-20	32	24	5252	2165.45297072579	974724.518447947	3.10756489067827	-0.643332116675878	0.578867667714371	-1.20502970232522	-0.24899382835732	0.974291133519919	-0.877233516227535	GA9
WT	22	2020-11-15	1	4	18410	842.051783336837	125255.202771354	1.72289693650667	1.23707568513295	0.855620611742796	-0.906480169409209	0.0065251699866828	0.473410340668171	1	GA4
WT	22	2020-11-22	2	3	13767	854.992138695866	131098.794600033	1.7053725929323	1.25001905391145	0.857310060920728	-0.912778571063129	0.0055596881507964	0.507430340269146	1	GA5
WT	22	2020-11-29	3	12	13016	3637.77787610619	159455.930235988	1.73460774186331	1.266974802548	0.867517337538356	-0.936953083832475	0.0037754677239224	0.541642980945069	0.919113696982897	GA5
WT	22	2020-12-06	4	2	14662	555.709660367385	128924.641205234	1.70431720056519	1.23995192922868	0.847259135743818	-0.926211978713446	0.0029388914048384	0.576966608008618	1	GA5
WT	22	2020-12-13	5	16	21384	2970.8358424155	403476.642848055	1.74571587805615	1.20898908763882	0.859301848227808	-0.913343252958333	0.0006952570267769	0.611393811211892	0.604039859324963	GA6
WT	22	2020-12-20	6	12	22318	1931.75536480687	754511.449570815	1.75761669273104	1.18228652345333	0.849999949141751	-0.901274101972855	-0.0007007595951998	0.642545405577149	0.561096780378185	GA6
WT	22	2020-12-27	7	9	16590	1950.69879578778	703118.543726172	1.74905081094118	1.18295596367849	0.846843691213863	-0.907769591350172	-0.00051696875018	0.673723403039022	0.565231633646475	GA6
WT	22	2021-01-03	8	19	20673	3198.34888200635	969773.047854661	1.74905499113154	1.17995018805273	0.852956018184582	-0.905384346224464	-0.0025467781642957	0.703897193093654	0.721418029927931	GA7
WT	22	2021-01-10	9	30	27982	3886.45413716144	1058670.10696278	1.77225106734348	1.15963935619024	0.852967546474968	-0.893712247969665	-0.006747005268374	0.735328697599812	0.861392092780637	GA7
WT	22	2021-01-17	10	39	27589	4774.5413559322	1304918.87981747	1.79364771220944	1.13113192997652	0.85053932376386	-0.881295778918483	-0.0099327946952026	0.764614500591222	0.971316999135562	GA7
WT	22	2021-01-24	11	32	25332	3640.71802521755	1384383.02908897	1.81204486496414	1.10684564920613	0.846031702540557	-0.874130282866543	-0.011873491890471	0.789604179154405	1	GA7
WT	22	2021-01-31	12	25	22168	2242.02656736148	1715778.0914704	1.82481670358027	1.08437890291544	0.836682503321905	-0.868793146174431	-0.0149483471786947	0.806841961135029	1	GA8
WT	22	2021-02-07	13	27	20953	2375.05598376169	1360203.35840397	1.86623289956872	1.03582671247446	0.836680483627466	-0.863420154007405	-0.0203197094999642	0.822823199339042	1	GA8
WT	22	2021-02-14	14	28	20816	1924.92942550287	1347175.60793408	1.87921474296959	0.9918883822611	0.834923033673753	-0.863322486233837	-0.0259546161831796	0.835231382173922	0.720840501710998	GA8
WT	22	2021-02-21	15	39	19289	2333.21948321948	1460236.43965182	1.90960092228317	0.956536923354342	0.836051683819977	-0.863236958573704	-0.031042569605925	0.845237251463982	0.378113546097072	GA8
WT	22	2021-02-28	16	54	19209	2981.78701735928	1559529.828357	1.9809918825118	0.875423574934826	0.837075546684161	-0.841575084236699	-0.0446361603298414	0.854434157325655	0.175823677333224	GA8
WT	22	2021-03-07	17	54	17912	3023.79278754395	1777542.18977399	2.02763880235973	0.818577298056137	0.83511347542567	-0.830270425426427	-0.0546182880180279	0.863130897044671	-0.118590857637627	GA8
WT	22	2021-03-14	18	56	17026	2939.4826571784	2091126.96601202	2.09518743981406	0.721978050172684	0.823908299569441	-0.820305044503715	-0.0703601783011019	0.870879967849828	-0.289946499808766	GA8
WT	22	2021-03-21	19	136	16557	7364.93119145818	2462973.79057874	2.20953977786493	0.600504237558118	0.825293296007648	-0.799713003917485	-0.0872848107216473	0.878654344171937	-0.264518124662099	GA8
WT	22	2021-03-28	20	100	16660	5640.859876117	2806045.7453744	2.39469038362249	0.384843259524295	0.796146138282432	-0.780992872109946	-0.119379919086714	0.886802783450613	0.208390906882017	GA8
WT	22	2021-04-04	21	69	17356	4334.18760077759	3059371.11733148	2.40638230226965	0.332354964631257	0.742543487764301	-0.770512807229719	-0.130509013420078	0.896255625060516	0.560731073849759	GA8
WT	22	2021-04-11	22	45	16149	3266.57747603834	3419380.71130635	2.60796347204023	0.11749590831616	0.752685207951172	-0.765990799495246	-0.155166683355181	0.906419989048229	0.849286818767498	GA9
WT	22	2021-04-18	23	66	14479	5134.51236456246	3959486.98949653	2.63731977686265	0.0890017251838172	0.751361748770819	-0.759364548217551	-0.158909250065004	0.916186691603811	0.514723341974084	GA9
WT	22	2021-04-25	24	61	12505	5396.2265649115	4291503.98552437	2.74692707364953	-0.0574452083040862	0.724647733617635	-0.724103012479541	-0.179941367411272	0.925778448467758	0.206845992581695	GA9
WT	22	2021-05-02	25	29	12300	2594.15337133516	4331699.40874255	2.82732259392609	-0.170410230786263	0.706397839544726	-0.698180231294131	-0.194132481873144	0.935318635462346	-0.0376005943800067	GA9
WT	22	2021-05-09	26	36	10598	3316.83389584091	4042851.98193053	2.7986159450314	-0.148728833748183	0.695318958204563	-0.697519020669695	-0.188361958128165	0.943785044803552	-0.435724503728575	GA9
WT	22	2021-05-16	27	64	8348	6241.98108470149	3675551.5493447	2.94029208102166	-0.327947679120646	0.664018009150893	-0.690810799200697	-0.211001274692504	0.950844627656636	-0.712711620514423	GA9
WT	22	2021-05-23	28	62	7602	5719.86386258533	2954586.45263157	3.06526548154771	-0.501033907598566	0.649201566002683	-0.642389133711291	-0.234044766560103	0.956925641513222	-0.806176861283879	GA9
WT	22	2021-05-30	29	39	6412	3390.58006884515	2192662.04913701	3.07075004932467	-0.536452922209324	0.601143003769324	-0.61389427062274	-0.239664469418648	0.96175908935339	-0.840707383038671	GA9
WT	22	2021-06-06	30	56	6150	4643.83422643212	1558006.38296798	3.14304862429349	-0.637034606516278	0.595713091733004	-0.62743892702313	-0.253917628629172	0.966181081039943	-0.897630706041624	GA9
WT	22	2021-06-13	31	30	5731	2415.63485036302	1222955.40357712	3.21219863425004	-0.719155024189671	0.586107698190588	-0.623758118571784	-0.259207731756822	0.970182320703055	-0.849141215920444	GA9
WT	22	2021-06-20	32	5	5252	451.136035567873	976438.835383105	3.11339676077926	-0.625821476437416	0.57831979136742	-0.645237329366865	-0.248999169798019	0.974291133519919	-0.634717832164004	GA9
WT	23	2020-11-15	1	3	18410	631.538837502628	125465.715717188	1.69030734653856	1.20364498407392	0.854104934581074	-0.983114183976829	0.0065103931128099	0.473410340668171	-0.166229144633949	GA4
WT	23	2020-11-22	2	3	13767	854.992138695866	131098.794600033	1.67555428415152	1.2190274324983	0.857310060920728	-0.991188339886497	0.0055596881507964	0.507430340269146	-0.484233361166128	GA5
WT	23	2020-11-29	3	12	13016	3637.77787610619	159455.930235988	1.70412900828269	1.23548913676701	0.867517337538356	-1.01663520393736	0.0037754677239224	0.541642980945069	-0.596822513808173	GA5
WT	23	2020-12-06	4	12	14662	3334.25796220431	126146.092903397	1.70624321150985	1.24078369456919	0.867089614617066	-1.02786761738968	0.0031322257721768	0.576966608008618	-0.165758131025489	GA5
WT	23	2020-12-13	5	11	21384	2042.44964166066	404405.02904881	1.71320043628893	1.17465201175104	0.857229279325239	-0.98936978119202	0.0006750508179352	0.611393811211892	1	GA6
WT	23	2020-12-20	6	15	22318	2414.69420600858	754028.510729613	1.7297706070434	1.15233813225533	0.850574851637946	-0.980055128705376	-0.0006951546669934	0.642545405577149	1	GA6
WT	23	2020-12-27	7	8	16590	1733.95448514469	703335.288036815	1.72037627991774	1.15163691855679	0.84656817044073	-0.985561181781956	-0.0005196548998541	0.673723403039022	1	GA6
WT	23	2021-01-03	8	9	20673	1515.0073651609	971456.389371506	1.71757441784649	1.14657133745699	0.851406717415895	-0.98170532882572	-0.0025618828466307	0.703897193093654	1	GA7
WT	23	2021-01-10	9	3	27982	388.645413716144	1062167.91568622	1.73840368046933	1.12400632068948	0.850015852279507	-0.968403907846461	-0.0067757823812971	0.735328697599812	1	GA7
WT	23	2021-01-17	10	6	27589	734.54482398957	1308958.87634941	1.7611210102167	1.0958072722789	0.84778240559204	-0.956215539613274	-0.009959672867634	0.764614500591222	1	GA7
WT	23	2021-01-24	11	8	25332	910.179506304386	1387113.56760789	1.78068853764347	1.07315867068208	0.844281825545729	-0.950157187766927	-0.0118905520615278	0.789604179154405	1	GA7
WT	23	2021-01-31	12	22	22168	1972.9833792781	1716047.13465848	1.79569223526601	1.05332194251629	0.836544428478653	-0.946630570239596	-0.0149496933192814	0.806841961135029	1	GA8
WT	23	2021-02-07	13	39	20953	3430.63642098911	1359147.77796674	1.83853462981513	1.00608389136603	0.837360670713222	-0.942272891572254	-0.0203130781149766	0.822823199339042	0.962916175250689	GA8
WT	23	2021-02-14	14	33	20816	2268.6668229141	1346831.87053667	1.85051894252508	0.961409779256827	0.835140074947747	-0.941600211653693	-0.0259525001708704	0.835231382173922	0.820525085125702	GA8
WT	23	2021-02-21	15	51	19289	3051.13317036394	1459518.52596468	1.88109441800732	0.926384557906022	0.836469547759801	-0.941773151935975	-0.0310384957022661	0.845237251463982	0.619945787222249	GA8
WT	23	2021-02-28	16	41	19209	2263.94940206909	1560247.66597229	1.9510321539124	0.843928303632836	0.836692064556375	-0.919148889091605	-0.0446398990330283	0.854434157325655	0.798366912128565	GA8
WT	23	2021-03-07	17	52	17912	2911.80046207936	1777654.18209945	1.99802890614912	0.787643671668881	0.835061298864337	-0.908238400201331	-0.054618796705818	0.863130897044671	0.472904302994169	GA8
WT	23	2021-03-14	18	64	17026	3359.40875106103	2090707.03991814	2.06697952201057	0.691418763573122	0.824069259140493	-0.898521216122059	-0.0703586090491925	0.870879967849828	0.346972255976266	GA8
WT	23	2021-03-21	19	93	16557	5036.31324121772	2465302.40852898	2.17976812937223	0.568322054145438	0.824553123342119	-0.876885389210049	-0.0872920269273136	0.878654344171937	0.131782955127681	GA8
WT	23	2021-03-28	20	83	16660	4681.91369717711	2807004.69155334	2.36483814027908	0.353523725976442	0.795896695738703	-0.85870627539332	-0.119382350990487	0.886802783450613	0.297440639297071	GA8
WT	23	2021-04-04	21	72	17356	4522.63053994183	3059182.67439232	2.37749991760459	0.301600561200472	0.742584844579575	-0.84858471361651	-0.130508610217827	0.896255625060516	0.240952882478684	GA8
WT	23	2021-04-11	22	78	16149	5662.06762513312	3416985.22115726	2.57996961289278	0.0876071841608486	0.753142494895534	-0.84465877406065	-0.155162225102677	0.906419989048229	-0.00523263507140481	GA9
WT	23	2021-04-18	23	81	14479	6301.4469928721	3958320.05486822	2.6094689919877	0.0585620167457687	0.751555546434474	-0.837658354043481	-0.15890736066289	0.916186691603811	-0.238242465417306	GA9
WT	23	2021-04-25	24	106	12505	9377.04944066588	4287523.16264861	2.72064114714672	-0.0870549887942635	0.725204064527242	-0.803009437213665	-0.179935943544046	0.925778448467758	-0.425752421893256	GA9
WT	23	2021-05-02	25	67	12300	5993.38882342951	4328300.17329045	2.80028033396244	-0.200202276645848	0.706821723141714	-0.776884913031015	-0.194128349281713	0.935318635462346	-0.466015357311755	GA9
WT	23	2021-05-09	26	73	10598	6725.80206656628	4039443.0137598	2.7715417020379	-0.178454366692234	0.695781375301138	-0.776300059004221	-0.188357449859989	0.943785044803552	-0.563870129838539	GA9
WT	23	2021-05-16	27	34	8348	3316.05245124767	3678477.47797815	2.91266586087636	-0.359807097998577	0.663630085246593	-0.768086343025774	-0.211005056700145	0.950844627656636	-0.587158792732668	GA9
WT	23	2021-05-23	28	64	7602	5904.37560008809	2954401.94089407	3.03745055044011	-0.531807035504901	0.649226398078316	-0.720499621206222	-0.234044524463396	0.956925641513222	-0.740959527549395	GA9
WT	23	2021-05-30	29	36	6412	3129.76621739552	2192922.86298846	3.04873697625373	-0.567435792242838	0.601103010352259	-0.691809540033464	-0.239664859328646	0.96175908935339	-0.648738741062701	GA9
WT	23	2021-06-06	30	24	6150	1990.21466847091	1560660.00252594	3.12634066244192	-0.669988642582476	0.595145073136172	-0.704029764606067	-0.253923166443804	0.966181081039943	-0.606616201004745	GA9
WT	23	2021-06-13	31	15	5731	1207.81742518151	1224163.2210023	3.19431047197477	-0.751202912748662	0.58580263232905	-0.70092452552637	-0.259210705952035	0.970182320703055	-0.613387049112374	GA9
WT	23	2021-06-20	32	10	5252	902.272071135747	975987.699347537	3.09535744909156	-0.65606399476107	0.578463782749798	-0.723593558744834	-0.248997765974995	0.974291133519919	-0.66415020747989	GA9
WT	24	2020-11-15	1	17	18410	3578.72007918156	122518.534475509	1.73960904099437	1.25282159590485	0.875798389490248	-1.36279136649737	0.006721890293844	0.473410340668171	0.366097368273691	GA4
WT	24	2020-11-22	2	10	13767	2849.97379565289	129103.812943076	1.7124486038291	1.25566280795607	0.871251105797192	-1.35926531884881	0.005695604338623	0.507430340269146	0.253792253666931	GA5
WT	24	2020-11-29	3	7	13016	2122.03709439528	160971.671017699	1.70443752533971	1.23579321745004	0.858890713385352	-1.35496809161143	0.0036913637073957	0.541642980945069	0.0202119164312495	GA5
WT	24	2020-12-06	4	10	14662	2778.54830183692	126701.802563764	1.71468916006338	1.24859405743836	0.863053938214791	-1.37465040614	0.0030928805325079	0.576966608008618	0.00414320066499174	GA5
WT	24	2020-12-13	5	24	21384	4456.25376362326	401991.224926848	1.73658331908	1.19744031830353	0.86263787045029	-1.34357983793759	0.0007277810898584	0.611393811211892	-0.103177943024989	GA6
WT	24	2020-12-20	6	47	22318	7566.04184549356	748877.163090128	1.75396131786311	1.17635276324711	0.856753282133027	-1.33484021672449	-0.0006349189581865	0.642545405577149	-0.188619355624962	GA6
WT	24	2020-12-27	7	14	16590	3034.42034900321	702034.822172957	1.73722463480738	1.16831774385644	0.84822384698542	-1.33301034588623	-0.0005035131223746	0.673723403039022	0.421262484579485	GA6
WT	24	2021-01-03	8	27	20673	4545.0220954827	968426.374641184	1.73629022057518	1.16507804938183	0.854199336764258	-1.33063250954335	-0.0025346566107751	0.703897193093654	0.517717985018938	GA7
WT	24	2021-01-10	9	33	27982	4275.09955087758	1058281.46154906	1.75770329048876	1.14327878637205	0.853296716925704	-1.31767904323521	-0.0067437960689771	0.735328697599812	0.968228722693409	GA7
WT	24	2021-01-17	10	30	27589	3672.72411994785	1306020.69705345	1.77832684755005	1.11302019361073	0.849785745455927	-1.30355759911852	-0.0099401415972282	0.764614500591222	1	GA7
WT	24	2021-01-24	11	22	25332	2502.99364233706	1385520.75347185	1.79630316776983	1.08878432246563	0.845301748924715	-1.29599056385301	-0.0118806084669999	0.789604179154405	1	GA7
WT	24	2021-01-31	12	35	22168	3138.83719430607	1714881.28084345	1.81089085300025	1.06827619324556	0.837143065697812	-1.2919759482671	-0.0149438569928482	0.806841961135029	1	GA8
WT	24	2021-02-07	13	26	20953	2287.09094732607	1360291.3234404	1.85159996672769	1.01887194519961	0.83662384902095	-1.28596781135428	-0.020320261650817	0.822823199339042	1	GA8
WT	24	2021-02-14	14	22	20816	1512.4445486094	1347588.09281097	1.86395119106117	0.974596634664367	0.834662730300701	-1.28540200769869	-0.0259571539730266	0.835231382173922	0.697941348714349	GA8
WT	24	2021-02-21	15	45	19289	2692.17632679171	1459877.48280825	1.89474093327136	0.940025184634212	0.836260564417386	-1.28615168490259	-0.0310405331549443	0.845237251463982	0.364915296721043	GA8
WT	24	2021-02-28	16	43	19209	2374.38595826758	1560137.22941609	1.96535656010113	0.858008688856708	0.836751038837675	-1.26374576893759	-0.0446393240718568	0.854434157325655	0.302467168859378	GA8
WT	24	2021-03-07	17	59	17912	3303.77360120542	1777262.20896032	2.01266712496796	0.801937161988397	0.835243945597707	-1.25310593898354	-0.0546170160180763	0.863130897044671	0.000857584443137549	GA8
WT	24	2021-03-14	18	91	17026	4776.65931791491	2089289.78935129	2.08216284672942	0.706346570011108	0.824612975379133	-1.24400306032465	-0.0703533081668648	0.870879967849828	-0.158970565667366	GA8
WT	24	2021-03-21	19	63	16557	3411.69606663136	2466927.02570357	2.19299019179566	0.581396603647815	0.824037551335052	-1.2206906684367	-0.0872970534215521	0.878654344171937	-0.0988849501057333	GA8
WT	24	2021-03-28	20	51	16660	2876.83853681967	2808809.7667137	2.37839579023645	0.366624814413878	0.795427618884643	-1.20241227534103	-0.119386924186999	0.886802783450613	-0.200407677820112	GA8
WT	24	2021-04-04	21	76	17356	4773.88779216082	3058931.4171401	2.39206599697323	0.315692777713267	0.742639994926281	-1.19320312212924	-0.13050807253755	0.896255625060516	-0.24977614796187	GA8
WT	24	2021-04-11	22	65	16149	4718.38968761093	3417928.89909478	2.59416850110558	0.101218638001483	0.752962275035459	-1.18886094321877	-0.155163982129971	0.906419989048229	-0.417744483985862	GA9
WT	24	2021-04-18	23	63	14479	4901.12543890053	3959720.37642219	2.62351962469914	0.072067900561435	0.751323002945068	-1.18173399730366	-0.158909627811792	0.916186691603811	-0.508538726782776	GA9
WT	24	2021-04-25	24	64	12505	5661.61475662846	4291238.59733265	2.73396019738642	-0.074216326919863	0.724684790232828	-1.14661641466912	-0.179941006133196	0.925778448467758	-0.532639923555775	GA9
WT	24	2021-05-02	25	35	12300	3130.87475850795	4331162.68735537	2.81373825695115	-0.187091239353403	0.706464724299604	-1.12049558376899	-0.194131829789961	0.935318635462346	-0.476506879842122	GA9
WT	24	2021-05-09	26	29	10598	2671.89397164962	4043496.92185472	2.78486278231282	-0.165784777824375	0.695231561598564	-1.11955663603864	-0.188362810188654	0.943785044803552	-0.629829214370067	GA9
WT	24	2021-05-16	27	24	8348	2340.74290676306	3679452.78752264	2.92641755609042	-0.34617648967863	0.663500914380723	-1.1120524840018	-0.2110063160327	0.950844627656636	-0.7574981221444	GA9
WT	24	2021-05-23	28	16	7602	1476.09390002202	2958830.22259414	3.05011862591243	-0.519714910349872	0.648631283046453	-1.06327570226921	-0.234050326450777	0.956925641513222	-0.841149922249616	GA9
WT	24	2021-05-30	29	27	6412	2347.32466304664	2193705.30454281	3.0625497473361	-0.553903183756847	0.600983087159798	-1.03585013450067	-0.239666028502356	0.96175908935339	-0.933407590037431	GA9
WT	24	2021-06-13	31	8	5731	644.16929343014	1224726.86913405	3.20784302135694	-0.737797693509919	0.585660474178118	-1.04468802543258	-0.259212091902236	0.970182320703055	-0.94113734973274	GA9
WT	25	2020-12-20	6	2	22318	321.959227467811	756121.245708154	1.77236053737009	1.19633024657906	0.848088911392707	-0.445988767279007	-0.0007193909795719	0.642545405577149	1	GA6
WT	25	2020-12-27	7	3	16590	650.232931929259	704419.009590031	1.76462379496994	1.19743166669531	0.845193109843743	-0.452542742117123	-0.0005330608529967	0.673723403039022	1	GA6
WT	25	2021-01-03	8	1	20673	168.334151684544	972803.062584982	1.76082079397942	1.19255738073528	0.85017113731852	-0.449248334326014	-0.0025739289549445	0.703897193093654	1	GA7
WT	25	2021-01-10	9	9	27982	1165.93624114843	1061390.62485879	1.78454659957194	1.17306595306562	0.850670103061755	-0.437698161514932	-0.0067694038585254	0.735328697599812	1	GA7
WT	25	2021-01-17	10	2	27589	244.84827466319	1309448.57289874	1.80510768054607	1.14324214482647	0.847449389672258	-0.424821958994584	-0.0099629195578716	0.764614500591222	1	GA7
WT	25	2021-01-24	11	9	25332	1023.95194459243	1386999.7951696	1.8248148888391	1.12127008576015	0.844354599529519	-0.418953944347147	-0.0118898425621655	0.789604179154405	1	GA7
WT	25	2021-01-31	12	24	22168	2152.34550466702	1715867.77253309	1.83767319382345	1.1014875618166	0.8366364735631	-0.415180536447389	-0.0149487959391282	0.806841961135029	1	GA8
WT	25	2021-02-07	13	22	20953	1935.2308015836	1360643.18358615	1.87543719114689	1.05254256197942	0.836397383822976	-0.409472578796454	-0.0203224695403013	0.822823199339042	1	GA8
WT	25	2021-02-14	14	32	20816	2199.91934343185	1346900.61801615	1.88404331022238	1.00936499871268	0.835096657830503	-0.409796991022705	-0.0259529234597354	0.835231382173922	0.65919992232045	GA8
WT	25	2021-02-21	15	54	19289	3230.61159215005	1459339.04754289	1.91194554262247	0.974604577559273	0.836574077984079	-0.409853245049431	-0.0310374766000595	0.845237251463982	0.37094831761695	GA8
WT	25	2021-02-28	16	54	19209	2981.78701735928	1559529.828357	1.97900316099916	0.892603889217181	0.837075546684161	-0.38773820565	-0.0446361603298414	0.854434157325655	0.328670556837908	GA8
WT	25	2021-03-07	17	62	17912	3471.76208940231	1777094.22047213	2.01866684070505	0.836109499590823	0.835322247434254	-0.37666570428751	-0.0546162526257181	0.863130897044671	0.35532360356164	GA8
WT	25	2021-03-14	18	88	17026	4619.18703270892	2089447.26163649	2.07714172253594	0.740274005491769	0.824552526039321	-0.367126222543779	-0.0703538975089046	0.870879967849828	0.282588256854808	GA8
WT	25	2021-03-21	19	106	16557	5740.31401687181	2464598.40775333	2.17793258528516	0.616728171450773	0.824776748966495	-0.345122599803762	-0.0872898467218387	0.878654344171937	0.260645533272899	GA8
WT	25	2021-03-28	20	93	16660	5245.99968478881	2806440.60556573	2.33728534178896	0.401776149990047	0.796043406002054	-0.327116838958086	-0.119380920660129	0.886802783450613	0.307939761420487	GA8
WT	25	2021-04-04	21	78	17356	4899.51641827032	3058805.78851399	2.33937428117106	0.349733781924459	0.742667573497265	-0.317054597799527	-0.130507803664286	0.896255625060516	0.374523686158985	GA8
WT	25	2021-04-11	22	66	16149	4790.98029818956	3417856.3084842	2.53005015212351	0.135226547995819	0.752976134568427	-0.312859510931406	-0.155163847008472	0.906419989048229	0.228392927270793	GA9
WT	25	2021-04-18	23	77	14479	5990.26442532286	3958631.23743577	2.54797786925579	0.106407433210492	0.751503855885776	-0.30599463896084	-0.158907864612371	0.916186691603811	0.0297643771947043	GA9
WT	25	2021-04-25	24	83	12505	7342.40663750253	4289557.80545178	2.65830545774802	-0.0397309025491459	0.724919588609184	-0.270870071499056	-0.179938717000602	0.925778448467758	-0.122818963844415	GA9
WT	25	2021-05-02	25	109	12300	9750.43853363905	4324543.12358024	2.74749131347302	-0.151119113959339	0.707291001346717	-0.245789359777959	-0.19412377412216	0.935318635462346	-0.281915158603115	GA9
WT	25	2021-05-09	26	82	10598	7555.01054052651	4038613.80528584	2.71779844784609	-0.130233380907638	0.695893973173319	-0.244741385958742	-0.188356352103424	0.943785044803552	-0.336759170483053	GA9
WT	25	2021-05-16	27	53	8348	5169.14058576842	3676624.38984363	2.84996773453105	-0.311214126352278	0.663875698694959	-0.237030753271436	-0.21100266212758	0.950844627656636	-0.370658123732817	GA9
WT	25	2021-05-23	28	42	7602	3874.74648755781	2956431.5700066	2.99651478011901	-0.484701518550557	0.648953415721806	-0.18834562098751	-0.234047185865147	0.956925641513222	-0.440598972829888	GA9
WT	25	2021-05-30	29	48	6412	4173.02162319403	2191879.60758267	3.02132983994152	-0.518865870379128	0.601263041126778	-0.160438402353038	-0.239663299131903	0.96175908935339	-0.572626384927462	GA9
WT	25	2021-06-06	30	39	6150	3234.09883626522	1559416.11835814	3.09997184344266	-0.621027191877998	0.595411091151592	-0.172867473237311	-0.253920572939883	0.966181081039943	-0.623934792144393	GA9
WT	25	2021-06-13	31	39	5731	3140.32530547193	1222230.71312201	3.17014643279142	-0.701282989985057	0.586291027117116	-0.170228851695654	-0.259205944418137	0.970182320703055	-0.711924066671442	GA9
WT	25	2021-06-20	32	31	5252	2797.04342052082	974092.927998152	3.06891289296301	-0.605703703597542	0.579070003008081	-0.19308667407388	-0.248991855718825	0.974291133519919	-0.661774780291565	GA9
WT	26	2021-01-03	8	6	20673	1010.00491010727	971961.39182656	1.77598393862353	1.2168690350906	0.850942973647533	-1.0208905413675	-0.0025664040489999	0.703897193093654	1	GA7
WT	26	2021-01-10	9	9	27982	1165.93624114843	1061390.62485879	1.79779674361278	1.19609961305393	0.850670103061755	-1.0089156619908	-0.0067694038585254	0.735328697599812	0.962379890202474	GA7
WT	26	2021-01-17	10	15	27589	1836.36205997392	1307857.05911343	1.81865582951482	1.1680741933346	0.848532603207455	-0.996850562476168	-0.0099523589251779	0.764614500591222	0.655063665161173	GA7
WT	26	2021-01-24	11	9	25332	1023.95194459243	1386999.7951696	1.83534444412778	1.14429621585721	0.844354599529519	-0.989967068730752	-0.0118898425621655	0.789604179154405	0.466481391162681	GA7
WT	26	2021-01-31	12	45	22168	4035.64782125066	1713984.47021651	1.85399571017754	1.12616042553256	0.837604110035184	-0.987674038836191	-0.0149393621081885	0.806841961135029	0.762008089876235	GA8
WT	26	2021-02-07	13	13	20953	1143.54547366304	1361434.86891407	1.89341605073065	1.07472255924543	0.835888265124374	-0.980234724601283	-0.0203274331189483	0.822823199339042	1	GA8
WT	26	2021-02-14	14	16	20816	1099.95967171593	1348000.57768786	1.90360059883883	1.03121609377331	0.834402586232039	-0.980423020016301	-0.0259596902097586	0.835231382173922	1	GA8
WT	26	2021-02-21	15	29	19289	1734.95807726577	1460834.70105777	1.93430421084705	0.99616845942883	0.835703777607485	-0.980574272359827	-0.031045961466904	0.845237251463982	0.585807118667194	GA8
WT	26	2021-02-28	16	20	19209	1104.36556198492	1561407.24981238	2.00288107213195	0.913908432926256	0.836073338273159	-0.958102925615621	-0.0446459312148675	0.854434157325655	0.658743438110101	GA8
WT	26	2021-03-07	17	28	17912	1567.89255650427	1778998.09000503	2.04949945650026	0.857620063922881	0.83443569253271	-0.947185397522783	-0.0546248959636877	0.863130897044671	0.683456649982987	GA8
WT	26	2021-03-14	18	26	17026	1364.75980511855	2092701.68886408	2.11519732416431	0.761117652778305	0.823305276495013	-0.937263626390204	-0.0703660573867927	0.870879967849828	1	GA8
WT	26	2021-03-21	19	26	16557	1408.00155130818	2468930.72021889	2.22689912609334	0.63731120156572	0.823402613663259	-0.915105800196088	-0.0873032436539646	0.878654344171937	1	GA8
WT	26	2021-03-28	20	66	16660	3722.96751823722	2807963.63773228	2.41463752606244	0.424114056723905	0.795647423568958	-0.898101950065869	-0.119384781233223	0.886802783450613	1	GA8
WT	26	2021-04-04	21	56	17356	3517.60153106587	3060187.70340119	2.43508103525717	0.372208905816519	0.74236433375533	-0.887998019747412	-0.130510760056012	0.896255625060516	1	GA8
WT	26	2021-04-11	22	33	16149	2395.49014909478	3420251.7986333	2.6311566192636	0.15735071965941	0.752519080604393	-0.883435309840308	-0.155168302989567	0.906419989048229	1	GA9
WT	26	2021-04-18	23	30	14479	2333.8692566193	3962287.63260447	2.65941683577021	0.128236400770423	0.75089710011342	-0.876383999200546	-0.158913780089457	0.916186691603811	0.869170509269613	GA9
WT	26	2021-04-25	24	42	12505	3715.43468403742	4293184.77740524	2.77539537352338	-0.0177621858264836	0.724413148111591	-0.841447641537069	-0.179943654468518	0.925778448467758	0.214603091391679	GA9
WT	26	2021-05-02	25	59	12300	5277.76030719912	4329015.80180668	2.85539788732957	-0.129366053708636	0.706732429169644	-0.81646442990497	-0.194129219840297	0.935318635462346	-0.0914462252560262	GA9
WT	26	2021-05-09	26	89	10598	8199.95046471779	4037968.86536165	2.82960517478781	-0.106876444084616	0.695981581267695	-0.816420980486576	-0.188355497981059	0.943785044803552	-0.379034827061643	GA9
WT	26	2021-05-16	27	84	8348	8192.60017367071	3673600.93025573	2.97505826882704	-0.286991848344502	0.66427696838866	-0.809128959363172	-0.210998750007109	0.950844627656636	-0.314918803644535	GA9
WT	26	2021-05-23	28	99	7602	9133.33100638626	2951172.98548777	3.1026461622562	-0.459253838801677	0.649661462036218	-0.761331871878659	-0.234040282870665	0.956925641513222	-0.244599516227024	GA9
