VOC	Date	WeeklyCases	InfectionProp	AntigenicDistanceT1	SpikeCellEntryT1	RBDACE2bindingT1	EscapeScoreT1	AntigenicDistanceTn-1	SpikeCellEntryTn-1	RBDACE2bindingTn-1	EscapeScoreTn-1
WT	2020-09-06	1938192.01627876	0.234288431135776	0.351539975085698	0.0165630433756797	0.0603533110678851	-0.000508032252730316	0.082355735322708	-0.0124144018872029	0.0101655907629421	3.20800117613436E-06
WT	2020-09-13	2008272.88471346	0.251701561421753	0.36075627638717	0.0157809075539845	0.0470925228617536	-0.000502128239299164	0.0861161798250744	-0.000782135821695169	-0.0132607882061315	5.90401343115142E-06
WT	2020-09-20	2050157.83741296	0.269477863537581	0.372381121479873	-0.00221815516448664	0.0495507019916974	-0.000655179151806122	0.0699099242634254	-0.0179990627184711	0.00245817912994375	-0.000153050912506958
WT	2020-09-27	2108738.5186479	0.287762101124902	0.379252626412563	0.00243537628678023	0.0386145316166915	-0.00060943263711163	0.0783973182060109	0.00465353145126686	-0.0109361703750059	4.57465146944922E-05
WT	2020-10-04	2199656.24165029	0.306834658948978	0.380026024826472	-0.00651351313024164	0.0374913141019278	-0.000427198847413237	0.067155798255138	-0.00894888941702188	-0.0011232175147637	0.000182233789698393
WT	2020-10-11	2363259.20165299	0.327325768843035	0.398653411692621	-0.0137764812684445	0.0362884073446645	-0.000323566859693696	0.0779958095256196	-0.00726296813820287	-0.00120290675726326	0.000103631987719541
WT	2020-10-18	2678676.61797372	0.350551768306467	0.411609205583938	-0.0147288561298502	0.0468688156095752	0.000203634489415843	0.0702889968369613	-0.000952374861405716	0.0105804082649107	0.000527201349109539
WT	2020-10-25	3062606.5556711	0.377106708810082	0.425487117685607	-0.00106565102929549	0.0499286841445823	0.000277832152354313	0.0696348514719551	0.0136632051005547	0.00305986853500704	7.41976629384693E-05
WT	2020-11-01	3469492.52513084	0.407189635202304	0.416110271768315	0.00474370371122823	0.065494933693604	0.00117339659481942	0.080274762132763	0.00580935474052371	0.0155662495490218	0.000895564442465103
WT	2020-11-08	3761753.63847764	0.439806669824025	0.431053717824467	-0.00901167311270706	0.0557727427668344	0.00088137875880102	0.0746204153258263	-0.0137553768239353	-0.00972219092676966	-0.000292017836018395
WT	2020-11-15	3875543.33280779	0.473410340668171	0.438090644958199	-0.0282717895412572	0.051320823663029	0.000847494400024689	0.070255426819419	-0.0192601164285502	-0.00445191910380541	-3.3884358776332E-05
WT	2020-11-22	3923558.92447533	0.507430340269146	0.418735508064126	-0.0217719481651493	0.0494447195863627	0.00181115647114453	0.0943398136613176	0.0064998413761079	-0.00187610407666628	0.000963662071119841
WT	2020-11-29	3945776.40294985	0.541642980945069	0.423919637025269	-0.0135716770168982	0.0538262697658825	0.00373760854139261	0.0940493121910313	0.00820027114825109	0.00438155017951986	0.00192645207024808
WT	2020-12-06	4073907.5201533	0.576966608008618	0.406350162231137	-0.00616432814218926	0.0575139197182575	0.00441263267722728	0.106004828303435	0.00740734887470897	0.00368764995237493	0.000675024135834674
WT	2020-12-13	3970522.10338832	0.611393811211892	0.439762882901387	-0.022029938939661	0.0482061354283577	0.00668293083963311	0.112736834708728	-0.0158656107974719	-0.00930778428989981	0.00227029816240583
WT	2020-12-20	3592743.0193133	0.642545405577149	0.461219814275927	-0.0293860609280494	0.0532014110094583	0.00803696066260126	0.0673671132069689	-0.00735612198838827	0.00499527558110067	0.00135402982296814
WT	2020-12-27	3595788.1135688	0.673723403039022	0.459738882219683	-0.0230933108663488	0.0565389884377227	0.00785493756565837	0.104189186271745	0.00629275006170061	0.00333757742826428	-0.000182023096942882
WT	2021-01-03	3479971.91777459	0.703897193093654	0.461287176016665	-0.0259924406701507	0.0508921606135364	0.00988928529594722	0.0975292548715169	-0.00289912980380187	-0.00564682782418629	0.00203434773028884
WT	2021-01-10	3625025.32220171	0.735328697599812	0.482216860992267	-0.0380324790890619	0.0512200050681932	0.0140928210652056	0.101472859107917	-0.0120400384189112	0.000327844454656831	0.00420353576925843
WT	2021-01-17	3377559.52484137	0.764614500591222	0.510141438017207	-0.0504258775260043	0.0536261158103197	0.0172783949146112	0.0834642103643999	-0.0123933984369426	0.00240611074212648	0.00318557384940552
WT	2021-01-24	2882083.40671284	0.789604179154405	0.529945263534621	-0.0565835840300549	0.0572090277478719	0.0192100767912947	0.0774358325676771	-0.00615770650405048	0.0035829119375522	0.00193168187668356
WT	2021-01-31	1988049.79781077	0.806841961135029	0.546713092403639	-0.0606274767771024	0.0653758898986254	0.0222734050563706	0.106441164225346	-0.00404389274704745	0.0081668621507535	0.00306332826507588
WT	2021-02-07	1843131.40843551	0.822823199339042	0.593672217447512	-0.0664230918797233	0.0657551750020609	0.0276484454718321	0.105459957111299	-0.00579561510262102	0.000379285103435532	0.00537504041546154
WT	2021-02-14	1431047.53290242	0.835231382173922	0.636559795596369	-0.0662005036086126	0.0671994444832647	0.033280298847616	0.14425983928829	0.00022258827111067	0.00144426948120377	0.00563185337578383
WT	2021-02-21	1153986.42594412	0.845237251463982	0.672273636959771	-0.0664445033270426	0.0662126317873117	0.0383696350939375	0.106884175105646	-0.000243999718429945	-0.000986812695953022	0.00508933624632155
WT	2021-02-28	1060687.90400842	0.854434157325655	0.754293210248052	-0.0883984630445819	0.0654241619695314	0.0519655207480971	0.159935270450851	-0.0219539597175395	-0.00078846981778031	0.0135958856541596
WT	2021-03-07	1003003.26686087	0.863130897044671	0.809607972672868	-0.0994996186261261	0.0672020788501359	0.061945853049981	0.135419769815662	-0.0111011555815439	0.0017779168806046	0.00998033230188392
WT	2021-03-14	893707.709305706	0.870879967849828	0.906463603003187	-0.109171980744499	0.0781257007998463	0.0776849983642252	0.174899640542049	-0.0096723621183733	0.0109236219497105	0.0157391453142442
WT	2021-03-21	896626.218654213	0.878654344171937	1.03025113822508	-0.131239548148897	0.077952033471149	0.094621440461608	0.193006925224177	-0.0220675674043984	-0.000173667328697463	0.0169364420973828
WT	2021-03-28	939767.255361092	0.886802783450613	1.24414557924617	-0.149018366255593	0.106227818400088	0.126708053504431	0.333538482462031	-0.0177788181066958	0.0282757849289386	0.032086613042823
WT	2021-04-04	1090205.2173782	0.896255625060516	1.29688275296563	-0.158925860213766	0.159315405728173	0.137832126304194	0.151878681883322	-0.00990749395817287	0.0530875873280857	0.0111240727997627
WT	2021-04-11	1172265.77023429	0.906419989048229	1.51032538788026	-0.163027380248707	0.148846424490117	0.162486605655312	0.32422036792246	-0.00410152003494024	-0.010468981238056	0.0246544793511185
WT	2021-04-18	1126403.09888636	0.916186691603811	1.53969828542386	-0.169965774435523	0.15039869654484	0.166231403142949	0.127650906915257	-0.00693839418681732	0.00155227205472229	0.00374479748763723
WT	2021-04-25	1106226.44580686	0.925778448467758	1.68658320663081	-0.205174748490214	0.177013849005853	0.18726255664179	0.2843184326549	-0.0352089740546903	0.026615152461013	0.0210311534988405
WT	2021-05-02	1100278.84370422	0.935318635462346	1.79814311592754	-0.230499415690001	0.194834294161123	0.201449484253948	0.278202824636906	-0.0253246671997873	0.0178204451552705	0.0141869276121579
WT	2021-05-09	976439.045225609	0.943785044803552	1.77669365543629	-0.23135913551442	0.206039304156873	0.195680190181938	0.158978304500865	-0.000859719824418216	0.0112050099957502	-0.00576929407200973
WT	2021-05-16	814188.407735751	0.950844627656636	1.95774260625427	-0.23882153560383	0.237717907392081	0.218323188630751	0.344882257114166	-0.0074624000894111	0.0316786032352079	0.0226429984488124
WT	2021-05-23	701329.114247963	0.956925641513222	2.13114563610436	-0.287409729497022	0.252475783884624	0.241366109511265	0.399579975310589	-0.0485881938931917	0.0147578764925422	0.0230429208805146
WT	2021-05-30	557446.138498335	0.96175908935339	2.166982497169	-0.315548851585096	0.300285260590938	0.246983383946719	0.228947915487059	-0.0281391220880736	0.0478094767063143	0.00561727443545415
WT	2021-06-06	509992.50879567	0.966181081039943	2.27389401175244	-0.303183074226586	0.306188765705839	0.261241160384029	0.262123305009588	0.0123657773585096	0.00590350511490111	0.0142577764373098
WT	2021-06-13	461466.777581016	0.970182320703055	2.35533948624648	-0.306018937108956	0.315410923050078	0.266527527206147	0.199982935176806	-0.00283586288236983	0.00922215734423946	0.00528636682211798
WT	2021-06-20	473873.291760494	0.974291133519919	2.26106366101364	-0.283292496117744	0.322733157931177	0.256314425246526	0.239341311304311	0.0227264409912126	0.00732223488109934	-0.0102131019596214
WT	2021-06-27	368541.312745669	0.977486644420581	2.36879093280196	-0.30711981016795	0.359735428685101	0.272221975214698	0.252346175741584	-0.0238273140502063	0.0370022707539231	0.015907549968172
WT	2021-07-04	345361.949636978	0.980481174033874	2.51172623365957	-0.336074585759069	0.358191614420062	0.290796366942258	0.327103343265997	-0.0289547755911187	-0.00154381426503829	0.0185743917275606
WT	2021-07-11	287059.087864726	0.982970177064692	2.46893144125453	-0.289636036579557	0.398575238941988	0.285507662777601	0.283750203620305	0.0464385491795113	0.0403836245219253	-0.00528870416465689
WT	2021-07-18	336392.683787051	0.985886936870902	2.21607571409422	-0.269435701306119	0.43800218057214	0.253063931815282	0.364957209581334	0.0202003352734387	0.0394269416301529	-0.0324437309623196
WT	2021-07-25	195602.052690351	0.987582943451297	2.54363566576121	-0.286050427105327	0.428855544124658	0.298795955351556	0.470691548706614	-0.0166147257992077	-0.00914663644748282	0.0457320235362745
WT	2021-08-01	147046.551529772	0.988857939882002	2.42329570917616	-0.268883198256403	0.399051408289443	0.285382061562821	0.295560809144722	0.0171672288489232	-0.0298041358352144	-0.0134138937887353
WT	2021-08-08	314191.769845639	0.991582202239348	1.34142068786724	-0.139745034204403	0.311064765972776	0.144522276676111	1.25233326170821	0.129138164052001	-0.0879866423166669	-0.14085978488671
WT	2021-08-15	145899.827364197	0.992847255769639	1.84174859247053	-0.178642083402197	0.304582902027644	0.208583259098233	0.641890203120478	-0.0388970491977942	-0.00648186394513265	0.0640609824221221
WT	2021-08-22	232243.844241617	0.994860972306211	1.26164029034355	-0.0211588896507859	0.114847518090459	0.138113174529352	1.57564435784774	0.157483193751411	-0.189735383937185	-0.0704700845688816
WT	2021-08-29	55619.4603986606	0.995343231922287	2.69627447200599	-0.286632711853364	0.392890696260262	0.299429309017396	2.4391888120807	-0.265473822202578	0.278043178169802	0.161316134488044
WT	2021-09-05	42020.5600894218	0.995707579563036	2.71975012599768	-0.225030887468987	0.409244202968856	0.300563318121651	0.261173518416362	0.0616018243843765	0.0163535067085944	0.00113400910425543
WT	2021-09-12	31155.9571601864	0.995977723498825	2.65616447487857	-0.209062387459167	0.401353876185164	0.290994455785575	0.341065967031044	0.0159685000098207	-0.00789032678369165	-0.00956886233607607
WT	2021-09-19	29030.7531401394	0.996229440429615	2.37711438799102	-0.145235295722049	0.414463210456749	0.261185943560204	0.678544815711845	0.0638270917371183	0.0131093342715844	-0.0298085122253708
Alpha	2020-11-15	126097.254554691	0.00308410976872742	0	0	0	0	0.007183442	0	0	0
Alpha	2020-11-22	131953.786738729	0.00521563573853508	0.0322353836260651	0.00540415775752974	-0.00422385040582395	-5.86152612165027E-07	0.0322353836260651	0.00540415775752974	-0.00422385040582395	-5.86152612165027E-07
Alpha	2020-11-29	163093.708112094	0.00785018290042511	0.0422795392408166	0.0114511115179577	5.73446450403802E-05	8.23388079047443E-05	0.0289620859240449	0.00604695376042796	0.00428119505086433	8.29249605169093E-05
Alpha	2020-12-06	129480.350865601	0.00994175402749176	0.0490268851348063	0.0327317080685263	-0.00238150852278835	1.75328258220067E-05	0.0357001562981079	0.0212805965505686	-0.00243885316782873	-6.48059820827376E-05
Alpha	2020-12-13	406447.478690471	0.016507335642114	0.0525354972740617	0.0393795279325752	-0.00041769021156778	8.66559310271218E-05	0.0422358939901133	0.00664781986404894	0.00196381831122057	6.91231052051151E-05
Alpha	2020-12-20	756443.204935622	0.0287266010065659	0.057564413998516	0.0373414602119373	-0.000311056129940626	0.000459606418330046	0.0346805921563465	-0.00203806772063791	0.000106634081627154	0.000372950487302924
Alpha	2020-12-27	705069.24252196	0.0401159929906239	0.0618256633728143	0.0230693756424659	-0.00230742702126251	0.000271669238350423	0.0393743211485365	-0.0142720845694714	-0.00199637089132188	-0.000187937179979623
Alpha	2021-01-03	972971.396736667	0.0558329636913635	0.0699703263656875	0.0384053175996906	-0.00390487606217975	0.000308829283654994	0.0398851187126184	0.0153359419572247	-0.00159744904091724	3.71600453045714E-05
Alpha	2021-01-10	1062556.56109994	0.0729970554567519	0.0690247998900944	0.0221072433980231	-0.00335642514000616	0.000458634511272951	0.0425770493771247	-0.0162980742016676	0.000548450922173587	0.000149805227617957
Alpha	2021-01-17	1309693.4211734	0.0941532921113684	0.0800951203753747	-0.0103268391951314	-0.00233259239631329	0.000578308586297468	0.0427606475925745	-0.0324340825931545	0.00102383274369287	0.000119674075024516
Alpha	2021-01-24	1388023.74711419	0.116574843904662	0.085357349775132	-0.00809990978132913	-0.00464100686937245	0.000341663903889266	0.0360576262275896	0.00222692941380229	-0.00230841447305916	-0.000236644682408201
Alpha	2021-01-31	1718020.11803776	0.144327018273863	0.0799945045328325	0.0200473863322344	-0.0046260628391545	0.000480164251058488	0.0440778720482626	0.0281472961135635	1.49440302179418E-05	0.000138500347169221
Alpha	2021-02-07	1362578.41438773	0.166337536864871	0.0858012775056187	0.0423617414002894	-0.00737534367048157	0.000486708321769551	0.0437314938740744	0.022314355068055	-0.00274928083132706	6.54407071106354E-06
Alpha	2021-02-14	1349100.53735958	0.188130339499306	0.0837272666761152	0.0352988503651623	-0.00495563165133899	0.000276566037803612	0.0382907293449849	-0.00706289103512713	0.00241971201914258	-0.000210142283965939
Alpha	2021-02-21	1462569.65913504	0.211756074600579	0.0914938661146056	0.0307487598636772	-0.00486107762129011	0.00029500676550417	0.0390997233255909	-0.00455009050148509	9.45540300488764E-05	1.84407277005582E-05
Alpha	2021-02-28	1562511.61537436	0.23699623002629	0.0993559015535903	0.0166339238814523	-0.00710565541289528	0.000532493073281249	0.038299186388297	-0.0141148359822248	-0.00224457779160516	0.000237486307777079
Alpha	2021-03-07	1780565.98256153	0.26575874398355	0.107825179861526	0.0322582793134581	-0.00415278897959899	0.000457903457398966	0.0421282643470922	0.0156243554320057	0.00295286643329629	-7.45896158822834E-05
Alpha	2021-03-14	2094066.4486692	0.299585412608674	0.104304297430211	0.0210358627909868	-0.00565089557444088	0.000841631880661215	0.0392032271379818	-0.0112224165224713	-0.00149810659484189	0.000383728423262249
Alpha	2021-03-21	2470338.7217702	0.339490225269342	0.114488810425844	0.0369034346507685	-0.00536682261537166	0.00126776075389147	0.0375316443934518	0.0158675718597818	0.000284072959069221	0.000426128873230255
Alpha	2021-03-28	2811686.60525052	0.38490902806519	0.117472853021606	0.0272576488282286	-0.0066251375926474	0.00126616619389466	0.0353032633785733	-0.00964578582253985	-0.00125831497727573	-1.59455999681048E-06
Alpha	2021-04-04	3063705.30493226	0.434398834933946	0.124159547945588	0.0295593662206657	-0.00490490670985451	0.00105253145195927	0.0355671235877959	0.00230171739243706	0.00172023088279288	-0.000213634741935388
Alpha	2021-04-11	3422647.28878239	0.48968683963499	0.130733986016016	0.0376167380204193	-0.00717802771320883	0.00113604847439933	0.0381872840506266	0.00805737179975363	-0.00227312100335431	8.35170224400561E-05
Alpha	2021-04-18	3964621.50186109	0.553729667813975	0.136928138893678	0.0340162323113647	-0.00956630817069565	0.00143815240032538	0.0347281569526364	-0.00360050570905464	-0.00238828045748682	0.000302103925926057
Alpha	2021-04-25	4296900.21208928	0.623139986518016	0.138142331120094	0.0323936346638572	-0.0105693394315157	0.00148951045971763	0.0344471290462993	-0.00162259764750744	-0.00100303126082004	5.13580593922493E-05
Alpha	2021-05-02	4334293.56211388	0.693154341670314	0.140261571835995	0.0353057742513291	-0.00696053732190157	0.00183488134202558	0.0343918937201328	0.00291213958747178	0.00360880210961412	0.000345370882307949
Alpha	2021-05-09	4046168.81582637	0.758514450859424	0.143961494547914	0.0314258222025321	-0.00750912730495813	0.00216069073246714	0.0358149477262504	-0.00387995204879693	-0.000548589983056558	0.000325809390441557
Alpha	2021-05-16	3681793.5304294	0.817988594948361	0.149101340561776	0.0248322433725081	-0.00675959225640969	0.00254204226003888	0.0415997353850886	-0.00659357883002399	0.00074953504854844	0.000381351527571735
Alpha	2021-05-23	2960306.31649416	0.865808138048605	0.156363690991854	0.0244774408200899	-0.00994994826414339	0.00340176217120562	0.0456697943799669	-0.000354802552418211	-0.0031903560077337	0.000859719911166751
Alpha	2021-05-30	2196052.62920586	0.901282248537643	0.165824103385347	0.0254976021860135	-0.0137454777492707	0.00329635626768586	0.0494702585500029	0.00102016136592361	-0.0037955294851273	-0.000105405903519772
Alpha	2021-06-06	1562650.21719441	0.926524642878857	0.167684933483141	0.0310665039712759	-0.016365042175649	0.00353192668487643	0.0544909622843396	0.00556890178526235	-0.00261956442637832	0.000235570417190578
Alpha	2021-06-13	1225371.03842748	0.94631877122949	0.172411465262733	0.024727731921012	-0.0166727138212349	0.00395157529346113	0.0644316462895598	-0.00633877205026386	-0.000307671645585882	0.000419648608584699
Alpha	2021-06-20	976889.971418673	0.962099040937448	0.17643707533257	0.0278840180819209	-0.0128726427917099	0.00339039609572248	0.0677477320190684	0.0031562861609089	0.00380007102952499	-0.000561179197738647
Alpha	2021-06-27	638477.48014761	0.972412737601316	0.181435220986694	0.0230386514554917	-0.0151485932365939	0.00527941921468495	0.0709301081007448	-0.00484536662642924	-0.00227595044488396	0.00188902311896247
Alpha	2021-07-04	443679.134751109	0.97957974372791	0.190824687707557	0.0146937354795227	-0.0130459820304442	0.00481222138799453	0.0805916245503421	-0.00834491597596897	0.00210261120614964	-0.000467197826690418
Alpha	2021-07-11	364454.658787134	0.985466990992442	0.190744491421102	-0.000122453037976621	-0.015413691353002	0.00468001181962468	0.0827664362913444	-0.0148161885174993	-0.00236770932255774	-0.000132209568369849
Alpha	2021-07-18	286378.846734378	0.990093034428592	0.186779313378429	0.00453712777109178	-0.0130355638945052	0.00723474758582319	0.0799511646819014	0.00465958080906842	0.00237812745849681	0.0025547357661985
Alpha	2021-07-25	193334.515783646	0.993216078878003	0.174383753111831	0.0199573059725816	-0.0193564346050082	0.00807069326906803	0.0857048456341674	0.0154201782014899	-0.00632087071050302	0.00083594568324484
Alpha	2021-08-01	142277.724449304	0.995514373395229	0.154955218730273	0.0109857220543842	-0.00762695934812712	0.00484772226612582	0.0824414137131335	-0.00897158391819748	0.0117294752568811	-0.0032229710029422
Alpha	2021-08-08	69988.3732998919	0.996644936139659	0.161743216390146	0.0287695352058596	-0.013466058424354	0.00604130424209559	0.0915967496587166	0.0177838131514755	-0.00583909907622688	0.00119358197596977
Alpha	2021-08-15	122153.237913762	0.998618148165963	0.186713679568031	0.00493179939899836	-0.00957874457429048	0.00376045754669583	0.159024100109714	-0.0238377358068613	0.00388731385006351	-0.00228084669539976
Alpha	2021-08-22	29414.8368683752	0.999093303068541	0.199880006519935	0.0132015235299809	-0.00701399898235096	0.0082855540541709	0.205139924000508	0.00826972413098251	0.00256474559193952	0.00452509650747508
Delta	2021-03-14	21048.7954558668	0.000708762438849284	0	0	0	0	0.007183442	0	0	0
Delta	2021-03-21	6011.08354596954	0.000765023119240297	0.527779975380221	-0.0491411021994564	0.000228932174069327	-0.00142600155750264	0.527779975380221	-0.0491411021994564	0.000228932174069327	-0.00142600155750264
Delta	2021-03-28	5302.40828354998	0.000814650960121578	0.468801701664642	-0.0699761606621744	0.00587202207247838	-0.000558394394094551	0.212869829826624	-0.020835058462718	0.00564308989840905	0.000867607163408091
Delta	2021-04-04	12625.6769240043	0.000932820865548674	0.501145572088237	-0.0855118968747287	0.00255244972146748	0.00162493571424672	0.170848840347041	-0.0155357362125543	-0.0033195723510109	0.00218333010834128
Delta	2021-04-11	37093.8020056798	0.00127999995949561	0.50247013055552	-0.089303678670252	0.00316893675790953	6.86773346184246E-05	0.143144763039363	-0.00379178179552325	0.000616487036442053	-0.0015562583796283
Delta	2021-04-18	68926.9387121566	0.00192512099958093	0.486929510071754	-0.0651940560562478	0.0039967519125437	0.000915341481583849	0.152828103357112	0.0241096226140041	0.000827815154634168	0.000846664146965424
Delta	2021-04-25	133578.723164203	0.0031753498133228	0.510721789576059	-0.0611824111905668	0.00232319862595168	0.000143969344400618	0.150855121041872	0.00401164486568115	-0.00167355328659202	-0.000771372137183231
Delta	2021-05-02	176312.975686262	0.00482554946501859	0.510696059257374	-0.0353711281157837	-0.000439818768654219	0.000789271806025263	0.131787482073476	0.0258112830747831	-0.00276301739460589	0.000645302461624646
Delta	2021-05-09	293539.79978192	0.00757293248361691	0.51125058697423	-0.0172897941117077	-0.00357309018727506	0.00104434203553105	0.125082240352222	0.018081334004076	-0.00313327141862084	0.000255070229505783
Delta	2021-05-16	323120.052087751	0.0105971715978155	0.459245440419034	0.0183352951758845	0.00184090031486331	0.000544736306777534	0.146387562367336	0.0356250892875922	0.00541399050213837	-0.000499605728753512
Delta	2021-05-23	514049.700682669	0.0154084149774878	0.465039616198492	0.064846422618973	-0.00032763120912723	4.07477219415374E-05	0.133915086145627	0.0465111274430884	-0.00216853152399054	-0.000503988584835996
Delta	2021-05-30	827475.412699182	0.0231531633858684	0.489007608733751	0.0909336152160048	0.000311516334190772	0.00020937443260332	0.083595019370418	0.0260871925970317	0.000639147543318003	0.000168626710661783
Delta	2021-06-06	987146.47556157	0.032392351618067	0.484664836147806	0.0701835517892096	-0.00100190551846191	0.000728622347864163	0.0553363640740082	-0.0207500634267952	-0.00131342185265268	0.000519247915260843
Delta	2021-06-13	1035260.57570391	0.0420818633218507	0.475007181127385	0.0332649013307127	-0.00708935834947903	0.000823134215771893	0.0672836161890545	-0.0369186504584968	-0.00608745283101712	9.4511867907729E-05
Delta	2021-06-20	1144983.25827126	0.0527983234498841	0.476839089476941	0.017328307422932	6.2723412115881E-05	0.00126131867146892	0.0891458406838034	-0.0159365939077808	0.00715208176159492	0.000438184455697031
Delta	2021-06-27	1628634.42662523	0.0680415121777466	0.471433623334956	-0.0250452130084427	-0.000243368620986361	0.0010929706325163	0.0867588802779967	-0.0423735204313745	-0.000306092033102244	-0.000168348038952626
Delta	2021-07-04	2094704.12909716	0.0876468759394746	0.473525099566043	-0.00893165046649442	0.000512542657311561	0.000571042270671437	0.0549968613803011	0.0161135625419481	0.000755911278297924	-0.000521928361844861
Delta	2021-07-11	2559222.05251259	0.11159989087346	0.472384969641993	0.0224075685505756	0.000196979503373201	0.000580755616661001	0.073111430988222	0.0313392190170701	-0.000315563153938362	9.71334598956428E-06
Delta	2021-07-18	2920462.27757633	0.138933930325116	0.463613558246499	0.0141290230732783	0.000245077471872341	0.000489578493545425	0.0778406074292324	-0.0082785454772973	4.80979684991405E-05	-9.1177123115576E-05
Delta	2021-07-25	3441473.15669163	0.171144366241067	0.449690815090543	0.0205767544891221	5.77109716922487E-05	0.000394910536271523	0.0466532189768702	0.0064477314158438	-0.000187366500180092	-9.46679572739019E-05
Delta	2021-08-01	3814691.2700381	0.206847933608368	0.449039123316016	0.0264763528539073	-0.00059547218951359	0.000293009535122112	0.0484693907544396	0.00589959836478516	-0.000653183161205839	-0.000101901001149411
Delta	2021-08-08	3973552.09860117	0.244038357419119	0.444442636391517	0.0205493756097989	0.00247848564526935	0.000114808113608172	0.0431202741115482	-0.00592697724410849	0.00307395783478293	-0.00017820142151394
Delta	2021-08-15	4243261.45605792	0.283753123445761	0.468518032715947	0.0353171776953066	-0.00136635944310085	0.000143069023800048	0.0809981515180728	0.0147678020855077	-0.0038448450883702	2.82609101918764E-05
Delta	2021-08-22	4300086.09549485	0.323999739155284	0.477857327781584	0.0248633740143708	-0.000534580815542754	-1.53163470195453E-05	0.0478600561680922	-0.0104538036809357	0.000831778627558098	-0.000158385370819594
