InfProp	Sign
GA4	Correct
GA0	Correct
G0	Correct
GA1	Correct
GA7	Correct
GA6	Correct
GA0	Correct
GA0	Correct
GA9	Correct
GA7	Correct
GA8	Correct
GA0	Correct
GA7	Correct
GA8	Correct
GA9	Correct
GA4	Correct
GA6	Correct
GA7	Correct
GA2	Correct
GA4	Correct
GA2	Correct
GA3	Correct
GA9	Correct
GA9	Correct
GA5	Correct
GA0	Correct
GA2	Correct
GA6	Correct
GA0	Correct
GA5	Correct
GA7	Correct
GA0	Correct
GA9	Correct
GA5	Correct
GA6	Correct
GA7	Correct
GA7	Correct
GA6	Correct
GA1	Correct
GA3	Correct
GA1	Correct
GA0	Correct
GA3	Correct
GA2	Correct
GA4	Correct
GA9	Correct
GA3	Correct
GA3	Correct
GA5	Correct
GA3	Correct
GA4	Correct
GA4	Correct
GA8	Correct
GA9	Correct
GA6	Correct
GA8	Correct
GA4	Correct
GA6	Correct
GA2	Correct
GA1	Correct
GA0	Correct
GA7	Correct
GA1	Correct
GA9	Correct
GA8	Correct
GA2	Correct
GA9	Correct
GA2	Correct
GA8	Correct
GA6	Correct
GA2	Correct
GA3	Correct
GA4	Correct
GA8	Correct
GA1	Correct
GA2	Correct
GA1	Correct
GA9	Correct
GA8	Correct
GA9	Correct
GA5	Correct
GA4	Correct
GA6	Correct
GA7	Correct
GA7	Correct
GA8	Correct
GA0	Correct
GA7	Correct
GA9	Correct
GA9	Correct
GA9	Correct
GA5	Correct
GA6	Correct
GA8	Correct
GA7	Correct
GA0	Correct
GA0	Correct
GA3	Correct
GA2	Correct
GA7	Correct
GA4	Correct
GA7	Correct
GA2	Correct
GA0	Correct
GA2	Correct
GA0	Correct
GA0	Correct
GA9	Correct
GA0	Correct
GA6	Correct
GA3	Correct
GA7	Correct
GA6	Correct
GA8	Correct
GA3	Correct
GA6	Correct
GA9	Correct
GA8	Correct
GA2	Correct
GA6	Correct
GA0	Correct
GA0	Correct
G0	Correct
GA7	Correct
GA5	Correct
G0	Correct
GA4	Correct
GA8	Correct
GA9	Correct
GA7	Correct
GA3	Correct
GA1	Correct
GA0	Correct
GA4	Correct
GA3	Correct
GA1	Correct
GA3	Correct
GA0	Correct
GA9	Correct
GA7	Correct
GA6	Correct
GA8	Correct
GA7	Correct
GA9	Correct
GA9	Correct
GA4	Correct
GA5	Correct
G0	Correct
GA9	Correct
GA2	Correct
GA5	Correct
GA9	Correct
GA8	Correct
GA5	Correct
GA6	Correct
GA0	Correct
GA9	Correct
GA9	Correct
GA7	Correct
GA8	Correct
GA1	Correct
GA3	Correct
GA7	Correct
GA6	Correct
GA8	Correct
GA7	Correct
GA3	Correct
GA8	Correct
GA1	Correct
GA7	Correct
GA3	Correct
GA5	Correct
GA2	Correct
GA7	Correct
GA0	Correct
GA5	Correct
GA0	Correct
GA5	Correct
GA6	Correct
GA8	Correct
GA7	Correct
GA6	Correct
GA9	Correct
GA5	Correct
GA5	Correct
GA6	Correct
GA6	Correct
GA7	Correct
GA5	Correct
GA8	Correct
GA8	Correct
GA9	Correct
GA4	Correct
GA2	Correct
GA0	Correct
GA4	Correct
GA6	Correct
GA9	Correct
GA7	Correct
G0	Correct
GA2	Correct
GA1	Correct
GA9	Correct
GA0	Correct
GA7	Correct
GA0	Correct
GA5	Correct
GA2	Correct
GA8	Correct
GA4	Correct
GA9	Correct
GA4	Correct
GA0	Correct
GA9	Correct
GA5	Correct
GA1	Correct
GA9	Correct
GA5	Correct
GA9	Correct
GA8	Correct
GA8	Correct
GA0	Correct
GA2	Correct
GA0	Correct
GA2	Correct
GA2	Correct
GA1	Correct
GA6	Correct
GA9	Correct
GA8	Correct
GA2	Correct
GA4	Correct
GA8	Correct
GA6	Correct
GA5	Correct
GA0	Correct
GA0	Correct
GA8	Correct
GA0	Correct
GA1	Correct
GA0	Correct
GA3	Correct
GA6	Correct
GA1	Correct
GA5	Correct
GA1	Correct
GA9	Correct
GA3	Correct
GA6	Correct
GA0	Correct
GA6	Correct
GA9	Correct
GA1	Correct
GA1	Correct
GA5	Correct
GA2	Correct
GA9	Correct
GA5	Correct
GA3	Correct
GA7	Correct
GA2	Correct
GA2	Correct
GA2	Correct
GA1	Correct
GA6	Correct
GA2	Correct
GA1	Correct
GA0	Correct
GA7	Correct
GA5	Correct
GA9	Correct
GA4	Correct
GA4	Correct
GA7	Correct
GA9	Correct
GA6	Correct
GA3	Correct
GA4	Correct
GA2	Correct
GA4	Correct
GA5	Correct
GA2	Correct
GA2	Correct
GA1	Correct
GA6	Correct
GA9	Correct
GA9	Correct
GA2	Correct
GA9	Correct
GA0	Correct
GA2	Correct
GA3	Correct
G0	Correct
GA3	Correct
GA4	Correct
GA5	Correct
GA2	Correct
GA7	Correct
GA7	Correct
GA9	Correct
GA9	Correct
GA4	Correct
GA9	Correct
GA2	Correct
GA0	Correct
GA4	Correct
GA7	Correct
GA6	Correct
GA7	Correct
GA3	Correct
GA2	Correct
GA4	Correct
GA6	Correct
GA7	Correct
GA1	Correct
GA8	Correct
GA8	Correct
GA6	Correct
GA7	Correct
GA2	Correct
GA5	Correct
GA3	Correct
GA7	Correct
GA1	Correct
GA3	Correct
GA8	Correct
GA9	Correct
GA4	Correct
GA3	Correct
GA6	Correct
GA5	Correct
GA6	Correct
GA6	Correct
GA3	Correct
G0	Correct
GA6	Correct
GA4	Correct
GA5	Correct
GA7	Correct
GA8	Correct
GA9	Correct
GA5	Correct
GA7	Correct
GA9	Correct
GA2	Correct
GA6	Correct
GA4	Correct
GA7	Correct
GA5	Correct
GA8	Correct
GA3	Correct
G0	Correct
GA3	Correct
GA9	Correct
GA6	Correct
GA9	Correct
GA8	Correct
GA2	Correct
G0	Correct
GA2	Correct
GA6	Correct
GA8	Correct
GA8	Correct
GA4	Correct
GA4	Correct
GA1	Correct
GA8	Correct
GA0	Correct
GA9	Correct
GA9	Correct
GA5	Correct
GA1	Correct
GA1	Correct
GA5	Correct
GA9	Correct
GA6	Correct
GA7	Correct
GA0	Correct
GA0	Correct
GA4	Correct
GA5	Correct
GA4	Correct
GA8	Correct
GA6	Correct
GA5	Correct
GA8	Correct
GA7	Correct
GA7	Correct
GA5	Correct
GA4	Correct
GA8	Correct
GA0	Correct
GA3	Correct
GA8	Correct
GA5	Correct
GA0	Correct
GA0	Correct
GA9	Correct
GA5	Correct
GA5	Correct
GA9	Correct
GA6	Correct
GA2	Correct
GA3	Correct
GA9	Correct
GA0	Correct
GA2	Correct
GA9	Correct
GA7	Correct
GA9	Correct
GA2	Correct
GA6	Correct
GA5	Correct
GA1	Correct
G0	Correct
GA5	Correct
GA6	Correct
GA9	Correct
GA8	Correct
GA7	Correct
GA9	Correct
GA3	Correct
GA6	Correct
GA5	Correct
GA2	Correct
GA4	Correct
GA5	Correct
GA9	Correct
GA9	Correct
GA7	Correct
GA9	Correct
GA0	Correct
GA5	Correct
GA3	Correct
GA2	Correct
GA3	Correct
GA6	Correct
GA7	Correct
GA3	Correct
GA4	Correct
GA9	Correct
GA1	Correct
GA3	Correct
GA9	Correct
GA0	Correct
GA3	Correct
G0	Correct
GA2	Correct
GA6	Correct
GA3	Correct
GA6	Correct
GA6	Correct
GA4	Correct
GA5	Correct
GA6	Correct
GA9	Correct
GA0	Correct
GA3	Correct
GA7	Correct
GA0	Correct
GA7	Correct
GA8	Correct
GA3	Correct
GA9	Correct
GA5	Correct
GA0	Correct
GA4	Correct
GA4	Correct
G0	Correct
GA9	Correct
GA1	Correct
GA4	Correct
GA1	Correct
GA2	Correct
GA5	Correct
GA2	Correct
GA4	Correct
GA8	Correct
GA3	Correct
GA7	Correct
GA0	Correct
GA9	Correct
GA4	Correct
GA9	Correct
GA0	Correct
GA2	Correct
GA7	Correct
GA7	Correct
GA7	Correct
GA0	Correct
GA7	Correct
GA4	Correct
GA6	Correct
GA5	Correct
GA5	Correct
GA1	Correct
GA1	Correct
GA0	Correct
GA8	Correct
GA6	Correct
GA8	Correct
GA3	Correct
GA3	Correct
GA8	Correct
GA7	Correct
GA5	Correct
GA8	Correct
GA7	Correct
GA2	Correct
GA7	Correct
GA7	Correct
GA1	Correct
GA0	Correct
GA8	Correct
GA5	Correct
GA8	Correct
GA7	Correct
GA3	Correct
GA2	Correct
GA8	Correct
GA7	Correct
GA3	Correct
GA9	Correct
GA9	Correct
GA3	Correct
GA9	Correct
GA4	Correct
GA0	Correct
GA9	Correct
GA3	Correct
GA7	Correct
GA8	Correct
GA7	Correct
GA8	Correct
GA6	Correct
GA9	Correct
GA2	Correct
GA8	Correct
GA0	Correct
GA0	Correct
GA5	Correct
GA7	Correct
GA5	Correct
GA5	Correct
GA5	Correct
GA8	Correct
GA2	Correct
GA6	Correct
GA9	Correct
GA1	Correct
GA9	Correct
GA8	Correct
GA1	Correct
GA9	Correct
GA7	Correct
GA1	Correct
GA9	Correct
GA0	Correct
GA3	Correct
GA9	Correct
GA8	Correct
GA1	Correct
GA0	Correct
GA7	Correct
GA5	Correct
GA9	Correct
GA7	Correct
GA6	Correct
GA1	Correct
GA9	Correct
GA9	Correct
GA1	Correct
G0	Correct
GA5	Correct
G0	Correct
GA6	Correct
GA5	Correct
GA2	Correct
GA6	Correct
GA8	Correct
GA0	Correct
GA4	Correct
GA3	Correct
GA9	Correct
GA3	Correct
GA0	Correct
GA2	Correct
GA6	Correct
GA0	Correct
GA2	Correct
GA4	Correct
GA5	Correct
GA2	Correct
GA3	Correct
GA9	Correct
GA0	Correct
GA0	Correct
GA9	Correct
GA9	Correct
GA8	Correct
GA6	Correct
GA3	Correct
GA9	Correct
GA4	Correct
GA7	Correct
GA5	Correct
GA3	Correct
GA9	Correct
GA6	Correct
GA8	Correct
GA1	Correct
GA2	Correct
GA9	Correct
GA9	Correct
GA5	Correct
GA4	Correct
GA0	Correct
GA9	Correct
GA9	Correct
GA6	Correct
GA0	Correct
GA6	Correct
GA3	Correct
GA6	Correct
GA6	Correct
GA7	Correct
GA9	Correct
GA6	Correct
GA9	Correct
GA4	Correct
GA9	Correct
GA5	Correct
GA4	Correct
GA7	Correct
GA6	Correct
GA9	Correct
GA4	Correct
GA4	Correct
GA5	Correct
GA5	Correct
GA9	Correct
GA0	Correct
GA1	Correct
GA0	Correct
GA9	Correct
GA4	Correct
GA0	Correct
GA0	Correct
GA8	Correct
GA4	Correct
GA6	Correct
GA6	Correct
GA4	Correct
GA2	Correct
GA1	Correct
GA7	Correct
GA0	Correct
GA6	Correct
GA3	Correct
GA0	Correct
GA7	Correct
GA3	Correct
GA0	Correct
GA4	Correct
GA7	Correct
GA7	Correct
GA9	Correct
GA8	Correct
GA2	Correct
GA8	Correct
GA8	Correct
GA9	Correct
GA2	Correct
GA2	Correct
GA7	Correct
GA2	Correct
GA4	Correct
GA7	Correct
GA2	Correct
GA4	Correct
GA5	Correct
GA7	Correct
GA2	Correct
GA1	Correct
GA7	Correct
GA2	Correct
GA9	Correct
GA3	Correct
GA8	Correct
GA7	Correct
GA6	Correct
GA8	Correct
GA9	Correct
GA4	Correct
GA4	Correct
GA9	Correct
GA0	Correct
GA8	Correct
GA9	Correct
GA3	Correct
GA8	Correct
GA7	Correct
GA7	Correct
GA3	Correct
GA7	Correct
GA2	Correct
GA9	Correct
GA1	Correct
GA9	Correct
GA6	Correct
GA7	Correct
GA5	Correct
GA8	Correct
GA8	Correct
GA2	Correct
GA5	Correct
GA7	Correct
GA0	Correct
GA4	Correct
GA3	Correct
GA7	Correct
GA8	Correct
GA3	Correct
GA7	Correct
GA5	Correct
GA8	Correct
GA8	Correct
GA6	Correct
GA9	Correct
GA4	Correct
GA4	Correct
GA9	Correct
GA0	Correct
GA7	Correct
GA8	Correct
GA4	Correct
GA4	Correct
GA1	Correct
GA7	Correct
GA2	Correct
GA6	Correct
GA1	Correct
GA5	Correct
GA8	Correct
GA0	Correct
GA9	Correct
GA5	Correct
GA0	Correct
GA8	Correct
GA5	Correct
GA6	Correct
GA8	Correct
GA9	Correct
GA2	Correct
GA6	Correct
GA3	Correct
GA3	Correct
GA9	Correct
GA7	Correct
GA2	Correct
GA4	Correct
G0	Correct
GA3	Correct
GA5	Correct
GA4	Correct
GA3	Correct
GA9	Correct
GA9	Correct
G0	Correct
GA8	Correct
GA0	Correct
GA7	Correct
G0	Correct
GA6	Correct
GA5	Correct
GA1	Correct
GA8	Correct
GA5	Correct
GA8	Correct
GA4	Correct
GA1	Correct
GA4	Correct
GA2	Correct
GA3	Correct
GA3	Correct
GA3	Correct
GA8	Correct
GA1	Correct
GA2	Correct
GA8	Correct
GA6	Correct
GA1	Correct
GA4	Correct
GA2	Correct
GA0	Correct
GA5	Correct
GA0	Correct
GA3	Correct
GA0	Correct
GA1	Correct
GA9	Correct
GA4	Correct
GA3	Correct
GA6	Correct
GA2	Correct
GA9	Correct
GA7	Correct
GA0	Correct
GA2	Correct
GA0	Correct
GA3	Correct
GA2	Correct
GA2	Correct
GA0	Correct
GA6	Correct
GA1	Correct
GA6	Correct
GNintyNine	Correct
GA7	Correct
GA5	Correct
GA0	Correct
GA4	Correct
GA9	Correct
GA8	Correct
GA6	Correct
GA2	Correct
GA8	Correct
GA5	Correct
GA8	Correct
GA1	Correct
GA1	Correct
GA7	Correct
GA7	Correct
GA9	Correct
GA8	Correct
G0	Correct
GA0	Correct
GA2	Correct
GA6	Correct
GA0	Correct
GA4	Correct
GA2	Correct
GA0	Correct
GA0	Correct
GA2	Correct
GA2	Correct
G0	Correct
GA5	Correct
GA5	Correct
GA0	Correct
GA4	Correct
GA0	Correct
GA9	Correct
GA1	Correct
GA2	Correct
GA1	Correct
GA6	Correct
GA1	Correct
GA5	Correct
GA0	Correct
GA1	Correct
GA4	Correct
GA7	Correct
GA3	Correct
GA8	Correct
GA5	Correct
GA3	Correct
GA5	Correct
GA3	Correct
GA4	Correct
GA9	Correct
GA7	Correct
GA7	Correct
GA0	Correct
GA9	Correct
GA6	Correct
GA1	Correct
GA4	Correct
GA8	Correct
GA6	Correct
GA9	Correct
GA7	Correct
GA4	Correct
GA2	Correct
GA2	Correct
GA6	Correct
GA6	Correct
GA7	Correct
GA9	Correct
GA9	Correct
GA1	Correct
GA1	Correct
GA2	Correct
GA4	Correct
GA0	Correct
GA3	Correct
GA4	Correct
GA0	Correct
GA6	Correct
GA2	Correct
GA5	Correct
GA3	Correct
GA4	Correct
GA4	Correct
GA7	Correct
GA6	Correct
GA9	Correct
GA5	Correct
G0	Correct
GA0	Correct
GA5	Correct
GA6	Correct
GA1	Correct
GA4	Correct
GA7	Correct
GA6	Correct
GA2	Correct
GA7	Correct
GA9	Correct
GA3	Correct
GA4	Correct
GA1	Correct
GA5	Correct
GA0	Correct
GA9	Correct
GA4	Correct
GA5	Correct
GA8	Correct
GA7	Correct
GA4	Correct
G0	Correct
GA6	Correct
GA7	Correct
GA2	Correct
GA7	Correct
GA9	Correct
GA4	Correct
GA1	Correct
GA1	Correct
GA7	Correct
GA9	Correct
G0	Correct
GA2	Correct
GA9	Correct
GA8	Correct
GA0	Correct
GA3	Correct
GA0	Correct
GA0	Correct
GA6	Correct
GA9	Correct
GA4	Correct
GA9	Correct
GA0	Correct
GA0	Correct
GA4	Correct
GA2	Correct
GA0	Correct
GA8	Correct
GA7	Correct
GNintyNine	Correct
GA5	Correct
GA8	Correct
GA8	Correct
GA3	Correct
GA9	Correct
GA0	Correct
GA0	Correct
GA0	Correct
GA5	Correct
GA2	Correct
GA9	Correct
GA2	Correct
GA3	Correct
GA8	Correct
GA7	Correct
GA8	Correct
GA8	Correct
GA3	Correct
GA6	Correct
GA9	Correct
GA7	Correct
GA6	Correct
GA0	Correct
GA8	Correct
GA8	Correct
GA5	Correct
GA9	Correct
GA5	Correct
GA1	Correct
GA4	Correct
G0	Correct
G0	Correct
GA4	Correct
GA7	Correct
GA7	Correct
GA4	Correct
G0	Correct
GA9	Correct
GA1	Correct
GA7	Correct
GA0	Correct
GA6	Correct
GA4	Correct
GA9	Correct
GA4	Correct
GA0	Correct
GA6	Correct
GA7	Correct
GA4	Correct
GA6	Correct
G0	Correct
GA5	Correct
GA1	Correct
GA7	Correct
GA0	Correct
GA0	Correct
GA8	Correct
GA4	Correct
GA7	Correct
GA0	Correct
GA3	Correct
GA6	Correct
GA9	Correct
GA5	Correct
GA4	Correct
G0	Correct
GA6	Correct
GA4	Correct
GA2	Correct
GA1	Correct
GA7	Correct
GA7	Correct
GA8	Correct
GA9	Correct
GA0	Correct
GA9	Correct
GA6	Correct
GA1	Correct
GA6	Correct
GA9	Correct
GA5	Correct
GA2	Correct
GA9	Correct
GA7	Correct
GA2	Correct
GA7	Correct
GA7	Correct
GA8	Correct
GA2	Correct
GA1	Correct
GA2	Correct
GA9	Correct
GA7	Correct
GA5	Correct
GA2	Correct
GA8	Correct
GA5	Correct
GA6	Correct
GA9	Correct
GA0	Correct
GA5	Correct
GA5	Correct
GA6	Correct
GA5	Correct
GA3	Correct
GA0	Correct
GA9	Correct
GA0	Correct
GA7	Correct
GA5	Correct
GA7	Correct
GA1	Correct
GA4	Correct
GA6	Correct
GA9	Correct
GA9	Correct
GA0	Correct
GA4	Correct
GA4	Correct
GA2	Correct
GA8	Correct
GA0	Correct
GA8	Correct
GA7	Correct
GA7	Correct
GA9	Correct
GA1	Correct
G0	Correct
GA0	Correct
GA2	Correct
GA4	Correct
GA7	Correct
GA9	Correct
GA0	Correct
GA9	Correct
GA7	Correct
GA3	Correct
GA4	Correct
GA3	Correct
GA1	Correct
GA4	Correct
GA5	Correct
GA4	Correct
GA3	Correct
GA3	Correct
GA4	Correct
GA0	Correct
G0	Correct
GA2	Correct
GA4	Correct
GA2	Correct
GA1	Correct
GA7	Correct
GA9	Correct
GA8	Correct
GA0	Correct
GA1	Correct
GA8	Correct
GA9	Correct
GA1	Correct
GA5	Correct
GA9	Correct
GA8	Correct
GA9	Correct
GA5	Correct
GA0	Correct
GA8	Correct
GA9	Correct
GA7	Correct
GA4	Correct
GA9	Correct
GA1	Correct
GA8	Correct
GA9	Correct
GA2	Correct
GA4	Correct
GA4	Correct
GA6	Correct
GA1	Correct
GA5	Correct
G0	Correct
GA5	Correct
GA2	Correct
GA4	Correct
GA5	Correct
GA9	Correct
GA9	Correct
GA9	Correct
GA4	Correct
GA5	Correct
GA3	Correct
GA0	Correct
GA7	Correct
GA5	Correct
G0	Correct
GA6	Correct
GA4	Correct
GA2	Correct
G0	Correct
GA9	Correct
GA7	Correct
GA2	Correct
GA6	Correct
GA5	Correct
GA5	Correct
GA1	Correct
GA7	Correct
GA1	Correct
GA0	Correct
GA4	Correct
GA4	Correct
GA9	Correct
GA0	Correct
GA6	Correct
GA9	Correct
GA4	Correct
GA5	Correct
GA0	Correct
GA7	Correct
GA8	Correct
GA1	Correct
GA0	Correct
GA7	Correct
GA0	Correct
GA7	Correct
GA9	Correct
GA9	Correct
GA3	Correct
GA7	Correct
GA6	Correct
GA9	Correct
GA8	Correct
GA1	Correct
GA6	Correct
GA1	Correct
GA4	Correct
GA1	Correct
GA2	Correct
GA8	Correct
GA7	Correct
GA3	Correct
GA8	Correct
GA0	Correct
GA4	Correct
GA2	Correct
GA7	Correct
GA0	Correct
GA8	Correct
GA2	Correct
GA2	Correct
GA1	Correct
GA9	Correct
GA7	Correct
GA7	Correct
GA5	Correct
GA7	Correct
GA4	Correct
GA7	Correct
GA7	Correct
GA6	Correct
GA9	Correct
GA9	Correct
GA9	Correct
GA0	Correct
GA3	Correct
GA4	Correct
GA6	Correct
GA5	Correct
GA4	Correct
GA6	Correct
GA3	Correct
GA1	Correct
GA9	Correct
GA5	Correct
GA9	Correct
GA1	Correct
GA9	Correct
GA7	Correct
GA7	Correct
GA9	Correct
GA1	Correct
GA9	Correct
GA7	Correct
GA4	Correct
GA7	Correct
GA9	Correct
GA3	Correct
GA7	Correct
GA3	Correct
GA8	Correct
GA7	Correct
GA4	Correct
GA9	Correct
GA1	Correct
GA5	Correct
GA5	Correct
GA9	Correct
GA8	Correct
GA0	Correct
GA7	Correct
GA8	Correct
GA5	Correct
GA8	Correct
GA9	Correct
GA8	Correct
GA2	Correct
GA6	Correct
GA5	Correct
GA6	Correct
GA7	Correct
GA0	Correct
GA8	Correct
GA5	Correct
GA0	Correct
GA5	Correct
GA0	Correct
GA0	Correct
GA7	Correct
GA4	Correct
GA6	Correct
GA1	Correct
GA8	Correct
GA0	Correct
GA8	Correct
GA9	Correct
GA2	Correct
GA8	Correct
GA5	Correct
GA0	Correct
GA6	Correct
GA9	Correct
GA9	Correct
GA1	Correct
GA5	Correct
GA1	Correct
GA0	Correct
GA0	Correct
GA0	Correct
GA7	Correct
GA4	Correct
GA7	Correct
GA4	Correct
GA0	Correct
GA4	Correct
GA1	Correct
GA9	Correct
GA6	Correct
GA1	Correct
GA6	Correct
GA9	Correct
GA2	Correct
GA6	Correct
GA9	Correct
GA9	Correct
GA3	Correct
GA2	Correct
GA9	Correct
GA0	Correct
GA2	Correct
G0	Correct
GA4	Correct
GA1	Correct
GA3	Correct
GA2	Correct
GA1	Correct
GA0	Correct
GA6	Correct
GA0	Correct
GA6	Correct
GA8	Correct
GA4	Correct
GA9	Correct
GA7	Correct
GA2	Correct
GA5	Correct
GA9	Correct
GA2	Correct
GA8	Correct
GA6	Correct
GA8	Correct
GA5	Correct
GA2	Correct
GA9	Correct
GA1	Correct
GA3	Correct
GA7	Correct
GA3	Correct
GA8	Correct
GA6	Correct
GA4	Correct
GA9	Correct
GNintyNine	Correct
GA6	Correct
GA9	Correct
GA7	Correct
GA6	Correct
GA6	Correct
GA5	Correct
GA2	Correct
GA8	Correct
GA4	Correct
GA2	Correct
GA4	Correct
GA5	Correct
GA9	Correct
GA8	Correct
GA7	Correct
GA6	Correct
GA2	Correct
GA8	Correct
GA1	Correct
GA4	Correct
GA2	Correct
GA8	Correct
GA7	Correct
GA0	Correct
GA9	Correct
GA6	Correct
GA9	Correct
G0	Correct
GA4	Correct
GA1	Correct
GA8	Correct
GA0	Correct
GA9	Correct
GA8	Correct
GA6	Correct
GA5	Correct
GA4	Correct
GA7	Correct
GA2	Correct
GA7	Correct
GA2	Correct
GA5	Correct
GA2	Correct
GA6	Correct
GA1	Correct
GA9	Correct
GA0	Correct
GA6	Correct
GA1	Correct
GA6	Correct
GA6	Correct
GA1	Correct
GA5	Correct
GA2	Correct
GA7	Correct
GA1	Correct
GA3	Correct
GA9	Correct
GA8	Correct
GA1	Correct
GA6	Correct
GA2	Correct
GA0	Correct
GA5	Correct
GA1	Correct
GA5	Correct
GA7	Correct
GA2	Correct
GA1	Correct
GA9	Correct
GA9	Correct
GA1	Correct
GA0	Correct
GA9	Correct
GA9	Correct
GA2	Correct
GA2	Correct
GA3	Correct
GA1	Correct
GA1	Correct
GA3	Correct
GA5	Correct
GA7	Correct
GA6	Correct
GA7	Correct
GA8	Correct
GA7	Correct
GA6	Correct
GA3	Correct
GA5	Correct
GA4	Correct
GA6	Correct
GA0	Correct
GA0	Correct
GA0	Correct
GA9	Correct
GA9	Correct
GA8	Correct
GA5	Correct
GA2	Correct
GA5	Correct
GA7	Correct
GA0	Correct
GA2	Correct
GA6	Correct
GA2	Correct
GA9	Correct
GA9	Correct
GA5	Correct
GA8	Correct
GA0	Correct
GA5	Correct
GA1	Correct
GA9	Correct
GA0	Correct
GA2	Correct
GA1	Correct
GA0	Correct
GA9	Correct
GA3	Correct
GA3	Correct
GA5	Correct
GA1	Correct
GA8	Correct
GA8	Correct
GA5	Correct
GA7	Correct
GA8	Correct
GA0	Correct
GA0	Correct
GA6	Correct
GA1	Correct
GA3	Correct
GA7	Correct
GA0	Correct
GA4	Correct
GA4	Correct
GA7	Correct
GA0	Correct
GA7	Correct
GA1	Correct
GA7	Correct
GA3	Correct
GA7	Correct
GA2	Correct
GA0	Correct
GA9	Correct
GA3	Correct
GA0	Correct
GA3	Correct
GA9	Correct
GA6	Correct
GA6	Correct
GA9	Correct
GA1	Correct
GA8	Correct
GA8	Correct
GA9	Correct
GA1	Correct
GNintyNine	Correct
GA2	Correct
GA0	Correct
GA2	Correct
GA9	Correct
GA3	Correct
GA9	Correct
GA3	Correct
GA3	Correct
GA6	Correct
GA5	Correct
GA8	Correct
GA3	Correct
GA5	Correct
G0	Correct
GA3	Correct
GA3	Correct
GA1	Correct
GA8	Correct
GA6	Correct
GA8	Correct
GA9	Correct
G0	Correct
GA8	Correct
GA1	Correct
GA7	Correct
GA0	Correct
GA7	Correct
GA4	Correct
GA3	Correct
GA2	Correct
GA0	Correct
GA8	Correct
GA3	Correct
GA9	Correct
GA8	Correct
GA7	Correct
GA6	Correct
GA6	Correct
GA2	Correct
GA9	Correct
GA3	Correct
GA4	Correct
GA6	Correct
GA6	Correct
GA2	Correct
GA0	Correct
GA8	Correct
GA9	Correct
GA9	Correct
GA9	Correct
GA9	Correct
GA5	Correct
GA3	Correct
GA9	Correct
GA5	Correct
GA2	Correct
GA9	Correct
GA5	Correct
GA4	Correct
GA9	Correct
GA0	Correct
GA0	Correct
GA8	Correct
GA3	Correct
GA9	Correct
GA7	Correct
GA2	Correct
GA6	Correct
GA8	Correct
GA5	Correct
GA7	Correct
GA4	Correct
GA2	Correct
GA1	Correct
GA8	Correct
GA7	Correct
GA3	Correct
GA1	Correct
GA2	Correct
GA6	Correct
GA4	Correct
GA2	Correct
GA8	Correct
GA7	Correct
GA0	Correct
GA6	Correct
GA2	Correct
GA2	Correct
GA3	Correct
GA8	Correct
GA1	Correct
GA4	Correct
GA9	Correct
GA2	Correct
GA8	Correct
GA7	Correct
GA8	Correct
GA0	Correct
GA9	Correct
GA4	Correct
GA2	Correct
GA0	Correct
GA6	Correct
GA3	Correct
GA7	Correct
GA5	Correct
GA7	Correct
GA8	Correct
GA6	Correct
GA5	Correct
GA7	Correct
GA4	Correct
GA9	Correct
GA2	Correct
GA9	Correct
GA7	Correct
GA5	Correct
GNintyNine	Correct
GA8	Correct
G0	Correct
GA1	Correct
GA7	Correct
GA8	Correct
GA2	Correct
GA5	Correct
GA7	Correct
GA7	Correct
GA4	Correct
GA8	Correct
GA1	Correct
GA9	Correct
GA6	Correct
GA2	Correct
GA4	Correct
GA1	Correct
GA9	Correct
GA3	Correct
GA0	Correct
GA2	Correct
GA0	Correct
GA3	Correct
GA9	Correct
GA9	Correct
GA6	Correct
GA0	Correct
GA1	Correct
GA9	Correct
GA7	Correct
GA7	Correct
GA8	Correct
GA1	Correct
GA4	Correct
GA7	Correct
GA6	Correct
GA0	Correct
GA7	Correct
GA8	Correct
GA9	Correct
GA2	Correct
GA4	Correct
GA1	Correct
GA8	Correct
GA3	Correct
GA8	Correct
GA3	Correct
GA1	Correct
GA1	Correct
GA2	Correct
GA5	Correct
GA6	Correct
GA0	Correct
GA2	Correct
GA6	Correct
GA9	Correct
GA1	Correct
GA5	Correct
GA7	Correct
GA4	Correct
GA1	Correct
GA0	Correct
GA8	Correct
GA7	Correct
GA9	Correct
GA9	Correct
GA5	Correct
GA8	Correct
GA7	Correct
GA8	Correct
GA6	Correct
GA0	Correct
GA0	Correct
GA0	Correct
GA0	Correct
GA6	Correct
GA9	Correct
GA5	Correct
GA9	Correct
GA9	Correct
GA1	Correct
GA8	Correct
GA6	Correct
GA1	Correct
GA8	Correct
GA2	Correct
GA4	Correct
GA2	Correct
GA5	Correct
GA4	Correct
GA2	Correct
GA8	Correct
GA8	Correct
GA9	Correct
GA8	Correct
GA9	Correct
GA9	Correct
GA8	Correct
GA7	Correct
GA1	Correct
GA5	Correct
GA0	Correct
GA0	Correct
GA4	Correct
GA0	Correct
GA6	Correct
GA7	Correct
GA0	Correct
GA3	Correct
GA8	Correct
GA2	Correct
GA9	Correct
GA5	Correct
GA6	Correct
GA8	Correct
GA3	Correct
GA7	Correct
GA5	Correct
GA5	Correct
GA8	Correct
